caption;link;year;km;color;price;price_unit;date;city;district;brand;model
40;KLİMALI UCUZ ARAÇ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-klimali-ucuz-arac-872986669/detay;1992;292000;Yeşil;34000;TL;2020-10-21;Antalya;Serik;Toyota;Corona
41;yüz yılın virüsü satışta;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-yuz-yilin-virusu-satista-872766568/detay;1992;150000;Mavi;32000;TL;2020-10-21;Samsun;Terme;Toyota;Corona
42;sahibinden temiz 96 çıkışlı makam arabası;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-temiz-96-cikisli-makam-arabasi-872775396/detay;1993;307000;Yeşil;43750;TL;2020-10-21;Diyarbakır;Kayapınar;Toyota;Corona
43;1994 TOYOTA CORONA LPG Lİ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-1994-toyota-corona-lpg-li-872578390/detay;1994;247000;Beyaz;33250;TL;2020-10-20;Ankara;Etimesgut;Toyota;Corona
44;ÇİL ÇİL COVİD 19;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-cil-cil-covid-19-872038608/detay;1994;355000;Füme;45000;TL;2020-10-18;Samsun;Bafra;Toyota;Corona
45;sahibinden orjinal corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-orjinal-corona-872415630/detay;1994;380000;Turkuaz;35000;TL;2020-10-19;İzmir;Diğer;Toyota;Corona
46;temiz dosta gider;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-dosta-gider-872155713/detay;1994;219;Beyaz;38500;TL;2020-10-19;Ankara;Mamak;Toyota;Corona
47;1994 model ORJİNAL km KLİMALİ CORONA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-1994-model-orjinal-km-klimali-corona-871924719/detay;1994;270000;Beyaz;35000;TL;2020-10-17;Adana;Seyhan;Toyota;Corona
48;sahibinden yüksek kondisyonlu temiz corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-yuksek-kondisyonlu-temiz-corona-872422100/detay;1994;324000;Yeşil;37999;TL;2020-10-19;İstanbul;Küçükçekmece;Toyota;Corona
49;MERT OTOMOTİVDEN 1994 TOYOTA CORONA 2.0GLi;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-mert-otomotivden-1994-toyota-corona-2.0gli-871915073/detay;1994;339000;Füme;34750;TL;2020-10-17;Konya;Seydişehir;Toyota;Corona
50;Temiz aile aracı herşeyi yenilendi;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-aile-araci-herseyi-yenilendi-871803321/detay;1992;372000;Beyaz;28000;TL;2020-10-17;İstanbul;Tuzla;Toyota;Corona
51;Yeni motor Toyota CORONA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-yeni-motor-toyota-corona-871601941/detay;1991;374000;Beyaz;24000;TL;2020-10-16;Yozgat;Çekerek;Toyota;Corona
52;sahibinden Toyota;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-toyota-872113119/detay;1991;350000;Mavi;22000;TL;2020-10-18;İstanbul;Ümraniye;Toyota;Corona
53;TEMİZ BAKIMLI TOYATA CORANA 2000 TURBOLU;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-bakimli-toyata-corana-2000-turbolu-871648008/detay;1993;277563;Bordo;39750;TL;2020-10-16;Ankara;Mamak;Toyota;Corona
54;TOYATO CORONA ÇEKME BELGELİ MOTOR YÜRÜYEN ÇOK GÜZEL TAKAS OLUR *;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyato-corona-cekme-belgeli-motor-yuruyen-cok-guzel-takas-olur-871633869/detay;1990;541500;Şampanya;27750;TL;2020-10-16;Ankara;Etimesgut;Toyota;Corona
55;satılık corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-satilik-corona-867670757/detay;1993;350000;Yeşil;48000;TL;2020-10-18;Muğla;Yatağan;Toyota;Corona
56;coronasız corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-coronasiz-corona-871552880/detay;1993;261000;Siyah;55000;TL;2020-10-16;Çorum;Merkez;Toyota;Corona
57;UYGUN FİYATA CORONA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-uygun-fiyata-corona-871228442/detay;1991;432000;Lacivert;32750;TL;2020-10-15;Çorum;Merkez;Toyota;Corona
58;Bayandan satilik;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-bayandan-satilik-860754188/detay;1993;449621;Mor;36000;TL;2020-10-16;İstanbul;Kağıthane;Toyota;Corona
59;Temiz ile arabası;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-ile-arabasi-870825026/detay;1992;240;Bordo;42000;TL;2020-10-13;Ankara;Keçiören;Toyota;Corona
60;FAVORİLERE SON DUYURU. 1 HAFTA SONRA KALDIRILACAK. ESINIF CORONA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-favorilere-son-duyuru-1-hafta-sonra-kaldirilacak-esinif-corona-870789907/detay;1994;336000;Turkuaz;42000;TL;2020-10-13;Yozgat;Merkez;Toyota;Corona
61;bakimli corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-bakimli-corona-871204958/detay;1994;450000;Gri;44000;TL;2020-10-14;Antalya;Muratpaşa;Toyota;Corona
62;corona satışa cıktı;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-corona-satisa-cikti-871194936/detay;1991;25000;Gri;21500;TL;2020-10-14;Yozgat;Saraykent;Toyota;Corona
63;GÜÇ VE KONFOR BİR ARADA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-guc-ve-konfor-bir-arada-870348075/detay;1993;405000;Gri;34500;TL;2020-10-12;İstanbul;Pendik;Toyota;Corona
64;NASRAFSIZ KLIMALI;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-nasrafsiz-klimali-860205592/detay;1992;340000;Bordo;33500;TL;2020-10-11;Bursa;Osmangazi;Toyota;Corona
65;Toyota Corona 2.0 gli full orjinal boyasız;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-corona-2.0-gli-full-orjinal-boyasiz-870859940/detay;1993;317000;Şampanya;33000;TL;2020-10-13;Gaziantep;Nizip;Toyota;Corona
66;TOYOTA OTOMOBİL 1991 MODEL;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-otomobil-1991-model-870779812/detay;1991;354300;Bordo;22000;TL;2020-10-13;Hatay;Altınözü;Toyota;Corona
67;93 CoronAir;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-93-coronair-870076240/detay;1993;3000;Şampanya;38000;TL;2020-10-11;Kocaeli;Körfez;Toyota;Corona
68;1994 corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-1994-corona-870136249/detay;1994;265000;Yeşil;32500;TL;2020-10-11;Adana;Ceyhan;Toyota;Corona
69;Toyota corona full+full;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-corona-full-plusfull-870300644/detay;1992;1;Mavi;22500;TL;2020-10-11;Konya;Yunak;Toyota;Corona
70;KLİMALI OTOMATİK MASRAFSIZ 2022 MUAYENE Lİ ORİJNAL LANSMAN RENGi;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-klimali-otomatik-masrafsiz-2022-muayene-li-orijnal-lansman-rengi-869779500/detay;1991;293000;Mavi;35750;TL;2020-10-09;İstanbul;Ümraniye;Toyota;Corona
71;temiz corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-corona-870260659/detay;1991;245000;Gri;30000;TL;2020-10-11;Erzincan;Üzümlü;Toyota;Corona
72;Toyota corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-corona-869557277/detay;1992;370000;Bordo;42000;TL;2020-10-08;Eskişehir;Odunpazarı;Toyota;Corona
73;ihtiyaçtan satlık;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ihtiyactan-satlik-869542272/detay;1993;21900;Gri;37000;TL;2020-10-08;İstanbul;Sultangazi;Toyota;Corona
74;masrafsız makam aracı;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-masrafsiz-makam-araci-869508232/detay;1991;199000;Beyaz;26000;TL;2020-10-08;Gaziantep;Şahinbey;Toyota;Corona
75;covid 19 toyata corona hastalıktır;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-covid-19-toyata-corona-hastaliktir-869462200/detay;1991;430000;Beyaz;29000;TL;2020-10-08;Ankara;Mamak;Toyota;Corona
76;ILGAZ OTOMOTİVDEN CORONA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ilgaz-otomotivden-corona-858104246/detay;1994;4e+05;Turkuaz;36250;TL;2020-10-06;Çankırı;Ilgaz;Toyota;Corona
77;acil satılık bakımlı Toyota corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-acil-satilik-bakimli-toyota-corona-868582757/detay;1992;326903;Gri;30000;TL;2020-10-05;Tekirdağ;Ergene;Toyota;Corona
78;Sahibinden Toyota Corona HATASIZZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-toyota-corona-hatasizz-868568097/detay;1991;201540;Gri;30500;TL;2020-10-05;Mersin;Yenişehir;Toyota;Corona
79;temiz satılık Corona 93 model;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-satilik-corona-93-model-869155962/detay;1993;236000;Bordo;43000;TL;2020-10-07;İstanbul;Bakırköy;Toyota;Corona
80;Sahbinden temiz korana;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahbinden-temiz-korana-868330827/detay;1991;35000;Füme;35000;TL;2020-10-04;Sakarya;Akyazı;Toyota;Corona
81;BÖYLE CORONA ÇİN'DE YOK;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-boyle-corona-cin-de-yok-868862596/detay;1990;405000;Şampanya;29750;TL;2020-10-06;Mersin;Silifke;Toyota;Corona
82;acil satılık masrafsız japon harikası kılimalı;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-acil-satilik-masrafsiz-japon-harikasi-kilimali-868285661/detay;1993;300250;Füme;41250;TL;2020-10-04;Ordu;Altınordu;Toyota;Corona
83;Acil corona apex;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-acil-corona-apex-868851459/detay;1992;314000;Siyah;36500;TL;2020-10-06;İstanbul;Ümraniye;Toyota;Corona
84;Toyota Corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-corona-869272457/detay;1991;480000;Gri;32000;TL;2020-10-08;Samsun;Atakum;Toyota;Corona
85;Toyota Corona Temiz Aile Otombili;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-corona-temiz-aile-otombili-868286205/detay;1993;347300;Turkuaz;42000;TL;2020-10-06;İstanbul;Eyüpsultan;Toyota;Corona
86;MASRAFSIZ KLİMA 4 CAM OTOMATİK CORONA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-masrafsiz-klima-4-cam-otomatik-corona-868019802/detay;1994;340000;Bordo;32000;TL;2020-10-03;İzmir;Buca;Toyota;Corona
87;Tek masrafı güneş yanığından dolayı boya ihtiyacıdır.;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-tek-masrafi-gunes-yanigindan-dolayi-boya-ihtiyacidir-868485340/detay;1991;260000;Gri;28500;TL;2020-10-05;Antalya;Diğer;Toyota;Corona
88;SAHİBİNDEN TEMİZ CORONA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-temiz-corona-868445379/detay;1993;290000;Beyaz;43500;TL;2020-10-05;İstanbul;Bahçelievler;Toyota;Corona
89;corona gl 1991 orjinal isteyenlere;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-corona-gl-1991-orjinal-isteyenlere-801226524/detay;1991;219000;Kırmızı;35000;TL;2020-10-03;Gaziantep;Şahinbey;Toyota;Corona
90;Toyota corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-corona-867746819/detay;1994;4e+05;Mavi;40000;TL;2020-10-02;Niğde;Merkez;Toyota;Corona
91;KLİMALI DEĞİŞENSİZ ORJİNAL TERTEMİZ DÜŞÜK KM;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-klimali-degisensiz-orjinal-tertemiz-dusuk-km-867652516/detay;1994;218000;Turkuaz;49000;TL;2020-10-02;Hatay;İskenderun;Toyota;Corona
92;ilan 2 gün sonra kalakacak. 37 favoriciye bilgi. düzgünü yok...;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ilan-2-gun-sonra-kalakacak-37-favoriciye-bilgi-duzgunu-yok-867451533/detay;1994;360000;Beyaz;50000;TL;2020-10-02;Ankara;Etimesgut;Toyota;Corona
93;Memurdan tertemiz otomatik corona;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-memurdan-tertemiz-otomatik-corona-867444500/detay;1993;338000;Füme;45500;TL;2020-10-02;Amasya;Merkez;Toyota;Corona
94;Masrafsız tüm eksikleri tarafımca giderildi fatura ve resimleri;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-masrafsiz-tum-eksikleri-tarafimca-giderildi-fatura-ve-resimleri-817944095/detay;1994;255000;Yeşil;42000;TL;2020-05-03;İzmir;Buca;Toyota;Corona
