caption;link;year;km;color;price;price_unit;date;city;district;brand;model
62;temiz aile aracı;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-aile-araci-846915418/detay;1999;231000;Yeşil;33000;TL;2020-11-01;Ankara;Yenimahalle;Hyundai;Accent
63;Temiz, bakımlı 2000 model;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-bakimli-2000-model-875333820/detay;2000;392000;Şampanya;39750;TL;2020-11-01;Kayseri;Kocasinan;Hyundai;Accent
64;Accent 2005 taksi çıkması DEĞİL;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-accent-2005-taksi-cikmasi-degil-875331210/detay;2005;281000;Beyaz;46000;TL;2020-11-01;Ankara;Altındağ;Hyundai;Accent
65;Otomatik sahibinden;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomatik-sahibinden-875331084/detay;1999;233000;Beyaz;49250;TL;2020-11-01;Konya;Karatay;Hyundai;Accent
66;Meraklısına Orjinal Accent 1.3LX;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-meraklisina-orjinal-accent-1.3lx-875319976/detay;2000;195200;Yeşil;38500;TL;2020-11-01;Ankara;Mamak;Hyundai;Accent
67;1.5i GLS hundai Accent;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-1.5i-gls-hundai-accent-875318499/detay;1996;230;Gümüş Gri;35000;TL;2020-11-01;Ankara;Keçiören;Hyundai;Accent
68;bakımları yapılmış tertemiz araç;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-bakimlari-yapilmis-tertemiz-arac-875179649/detay;1998;170267;Mavi;37000;TL;2020-11-01;İstanbul;Beylikdüzü;Hyundai;Accent
69;2005 MODEL ORJİNAL ARAÇ!!;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2005-model-orjinal-arac-875229555/detay;2005;203000;Gri;52500;TL;2020-11-01;İstanbul;Üsküdar;Hyundai;Accent
70;HYUNDAİ ACCENT ADMİRE.;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-accent-admire-875311164/detay;2005;150000;Gri;62000;TL;2020-11-01;İstanbul;Bağcılar;Hyundai;Accent
71;CAM GİBİ HYUNDAİ LS;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-cam-gibi-hyundai-ls-875313820/detay;2000;300;Gümüş Gri;33000;TL;2020-11-01;Kahramanmaraş;Elbistan;Hyundai;Accent
72;ACİL SATİLİK FİYATİ UYGUN 1.3 KLİMALİ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-acil-satilik-fiyati-uygun-1.3-klimali-875312086/detay;2000;246000;Bej;38500;TL;2020-11-01;Uşak;Merkez;Hyundai;Accent
73;hundai accent 1.5 gls milenyum;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hundai-accent-1.5-gls-milenyum-875304618/detay;2000;220900;Gümüş Gri;55000;TL;2020-11-01;Manisa;Akhisar;Hyundai;Accent
74;satılık arac;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-satilik-arac-875304429/detay;1997;248000;Beyaz;27500;TL;2020-11-01;Manisa;Saruhanlı;Hyundai;Accent
75;Tertemiz Klimalı Accent..??(TAKAS OLUR);https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tertemiz-klimali-accent-takas-olur-875190109/detay;2001;225500;Gri;51000;TL;2020-11-01;Balıkesir;Karesi;Hyundai;Accent
76;beyaz melek satista;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-beyaz-melek-satista-875293798/detay;2005;2004;Beyaz;44500;TL;2020-11-01;Bingöl;Merkez;Hyundai;Accent
77;Çift hava yastık ABS Li en full modeli Masrafsız aile aracı;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-cift-hava-yastik-abs-li-en-full-modeli-masrafsiz-aile-araci-875290428/detay;2004;308000;Beyaz;42500;TL;2020-11-01;Antalya;Kepez;Hyundai;Accent
78;Tertemiz Masrafsız Accent;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tertemiz-masrafsiz-accent-875290720/detay;2000;235000;Füme;38000;TL;2020-11-01;Kahramanmaraş;Onikişubat;Hyundai;Accent
79;hyundai admira 2006 az yakan;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-admira-2006-az-yakan-875288410/detay;2006;184000;Gümüş Gri;50500;TL;2020-11-01;Adıyaman;Merkez;Hyundai;Accent
80;sahibinden temiz Hyundai Accent admire;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-temiz-hyundai-accent-admire-875195131/detay;2004;149000;Beyaz;40000;TL;2020-11-01;Kahramanmaraş;Onikişubat;Hyundai;Accent
81;Acillllll SATILIKKK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-acillllll-satilikkk-875288878/detay;1998;215000;Beyaz;30750;TL;2020-11-01;Adana;Yüreğir;Hyundai;Accent
82;HYUNDAİ 1.5CRDİ ADMİRA EMSALSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-1.5crdi-admira-emsalsiz-875289614/detay;2006;235000;Gümüş Gri;55000;TL;2020-11-01;Ankara;Etimesgut;Hyundai;Accent
83;3 parça boyalı klima aktif accent;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-3-parca-boyali-klima-aktif-accent-875286599/detay;2006;285000;Beyaz;57750;TL;2020-11-01;Malatya;Yeşilyurt;Hyundai;Accent
84;HATASIZ 96 BİNDE KLİMALI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-96-binde-klimali-875281908/detay;2004;96000;Beyaz;72500;TL;2020-11-01;Ankara;Sincan;Hyundai;Accent
85;ORJİNAL 86500 km DEGİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-orjinal-86500-km-degisensiz-873009306/detay;2005;86500;Gümüş Gri;81750;TL;2020-11-01;Manisa;Soma;Hyundai;Accent
86;sahibinden temiz accent;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-temiz-accent-875281766/detay;1995;280000;Beyaz;31250;TL;2020-11-01;İstanbul;Sancaktepe;Hyundai;Accent
87;sahibinden çooook temiz aile arabası;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-cooook-temiz-aile-arabasi-875238948/detay;2005;234000;Gri;54000;TL;2020-11-01;İstanbul;Bağcılar;Hyundai;Accent
88;2002 MODEL HYUNDAİ 1.3 LX SPECİAL EDİTİON KILİMALI FUL;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2002-model-hyundai-1.3-lx-special-edition-kilimali-ful-800150715/detay;2002;243000;Gri;53800;TL;2020-11-01;Zonguldak;Çaycuma;Hyundai;Accent
89;tertemiz emsalsiz temizlikte 86 binde full orjinal garaj arabasi;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tertemiz-emsalsiz-temizlikte-86-binde-full-orjinal-garaj-arabasi-874327420/detay;2006;86000;Beyaz;75000;TL;2020-11-01;Antalya;Manavgat;Hyundai;Accent
