caption;link;year;km;color;price;price_unit;date;city;district;brand;model
1;UBBA- 2011 AUDİ A7 3.0TDI QUATTRO STRONİC MATRİX+TABA 196.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ubba-2011-audi-a7-3.0tdi-quattro-stronic-matrix-plustaba-196.000-km-870032021/detay;2011;196000;Siyah;505000;TL;2020-10-28;İstanbul;Kağıthane;Audi;A7
2;2020 AUDİ A7 40TDİ S-LİNE+PRESTİGE+19J­ANT+BANG&OLUFSEN+0 KM+BAYİ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2020-audi-a7-40tdi-s-line-plusprestige-plus19jant-plusbang-olufsen-plus0-km-plusbayi-874333152/detay;2020;0;Siyah;1675000;TL;2020-10-27;İstanbul;Eyüpsultan;Audi;A7
3;İLK SAHİBİNDEN / AİRMATİC / 118 KM / BAYİİ / FULL SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ilk-sahibinden-airmatic-118-km-bayii-full-servis-bakimli-874205464/detay;2011;118000;Şampanya;617500;TL;2020-10-27;İstanbul;Pendik;Audi;A7
4;TRAMERSİZ AUDİ A7 3.0TDI S LINE VAKUM MATRIX DİREKSİYON ISITMA;https://www.sahibinden.com/ilan/vasita-otomobil-audi-tramersiz-audi-a7-3.0tdi-s-line-vakum-matrix-direksiyon-isitma-871595307/detay;2011;198000;Beyaz;6e+05;TL;2020-10-23;Kayseri;Melikgazi;Audi;A7
5;2015 AUDİ A-7 QUATTRO 320 HP BAYİİ NAVİ+VAKUM+­HAFIZA+BOSE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2015-audi-a-7-quattro-320-hp-bayii-navi-plusvakum-plushafiza-plusbose-869819144/detay;2015;94000;Siyah;949000;TL;2020-10-09;İstanbul;Bağcılar;Audi;A7
6;cars of FERRO-2020-AUDI-A7 -50TDI-QUATTRO-S-L­INE-B&O-MATRİX-AİR;https://www.sahibinden.com/ilan/vasita-otomobil-audi-cars-of-ferro-2020-audi-a7-50tdi-quattro-s-line-b-o-matrix-air-856933734/detay;2020;0;Siyah;2260000;TL;2020-10-02;İstanbul;Beşiktaş;Audi;A7
7;BOTTO AUTO A7 SPORTBACK 3.0 TDI V6 QUATTRO 245HP FOCAL VAKUM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-botto-auto-a7-sportback-3.0-tdi-v6-quattro-245hp-focal-vakum-845630586/detay;2011;115000;Gri;619000;TL;2020-11-02;İstanbul;Esenyurt;Audi;A7
8;ÇETİNLER OTOMOTİV 2016 MODEL AUDİ A7 3.0 TDI QUATTRO S TRONİC;https://www.sahibinden.com/ilan/vasita-otomobil-audi-cetinler-otomotiv-2016-model-audi-a7-3.0-tdi-quattro-s-tronic-867876541/detay;2016;62000;Beyaz;1099000;TL;2020-11-02;İstanbul;Bağcılar;Audi;A7
9;EMSA_AUTO'DAN_A­UDİ_A7_313HP_EMS­ALSİZ_TEMİZLİKT­E_BAYİ_ÇIKIŞLI_;https://www.sahibinden.com/ilan/vasita-otomobil-audi-emsa_auto-dan_audi_a7_313hp_emsalsiz_temizlikte_bayi_cikisli-852411957/detay;2013;158000;Beyaz;690000;TL;2020-11-01;Antalya;Kepez;Audi;A7
10;EXTRA DOLU BAYİ ÇIKIŞLI 320HP+MATRİX+KAYAR LED+BOSE+ŞERİT TKP;https://www.sahibinden.com/ilan/vasita-otomobil-audi-extra-dolu-bayi-cikisli-320hp-plusmatrix-pluskayar-led-plusbose-plusserit-tkp-822820439/detay;2015;159000;Siyah;920000;TL;2020-11-01;Afyonkarahisar;Merkez;Audi;A7
11;2020 AUDİ A7-40TDİ-BAY İİ-SLİNE-%18 FATURA-SIFIR KM-HEMEN TESLİM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2020-audi-a7-40tdi-bayii-sline-18-fatura-sifir-km-hemen-teslim-808033268/detay;2020;0;Siyah;1650000;TL;2020-11-01;Trabzon;Akçaabat;Audi;A7
12;AUTO PARİS 2011 AUDİ A7 3.0 TDİ QUATTRO HATASIZ DEĞİŞENSİZ BAYİ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-auto-paris-2011-audi-a7-3.0-tdi-quattro-hatasiz-degisensiz-bayi-856297365/detay;2011;164000;Gri;467500;TL;2020-11-02;İstanbul;Bağcılar;Audi;A7
13;BAYİ 2020 AUDİ A7 SPORTBACK 40 TDI QUATTRO SLİNE_NAVİ_BANG OLF.;https://www.sahibinden.com/ilan/vasita-otomobil-audi-bayi-2020-audi-a7-sportback-40-tdi-quattro-sline_navi_bang-olf-827345629/detay;2020;7075;Lacivert;1575000;TL;2020-10-31;İstanbul;Kadıköy;Audi;A7
14;İMPERİAL MOTORS BAYİ AUDİ A7 3.0TDI QUATTRO SLİNE İÇİ TABAVAKUM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-imperial-motors-bayi-audi-a7-3.0tdi-quattro-sline-ici-tabavakum-867413026/detay;2014;166000;Siyah;770000;TL;2020-10-31;Ankara;Çankaya;Audi;A7
15;SİNANLIDAN 2013 ÇIKIŞLI AUDİ A 7 SLİNE EMSALSİZ TEMİZLİKTE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-sinanlidan-2013-cikisli-audi-a-7-sline-emsalsiz-temizlikte-875163179/detay;2012;152000;Beyaz;695000;TL;2020-10-31;İstanbul;Bağcılar;Audi;A7
16;YAŞAR'DAN 2015 AUDİ A7 3.0TDİ QUATTRO SLİNE 320HP BAYİİ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-yasar-dan-2015-audi-a7-3.0tdi-quattro-sline-320hp-bayii-875145953/detay;2015;135000;Kırmızı;990000;TL;2020-10-31;Gaziantep;Şehitkamil;Audi;A7
17;SAHİBİNDEN HATASIZ-BOYASIZ -TRAMERSİZ-BAYİ A7 3.0TDI QUATTRO192KM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-sahibinden-hatasiz-boyasiz-tramersiz-bayi-a7-3.0tdi-quattro192km-873541595/detay;2011;192000;Beyaz;538500;TL;2020-10-31;Afyonkarahisar;Merkez;Audi;A7
18;KAYAOĞLUNDAN 2020 AUDİ A7 S LİNE QUATTRO 4.0TDİ HATASIZZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-kayaoglundan-2020-audi-a7-s-line-quattro-4.0tdi-hatasizz-855002203/detay;2020;8500;Mavi;1690000;TL;2020-10-31;Ankara;Akyurt;Audi;A7
19;ARTOF A7 2.0 TFSI QUATTRO S LİNE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-artof-a7-2.0-tfsi-quattro-s-line-874856482/detay;2015;120000;Beyaz;735000;TL;2020-10-31;İstanbul;Beylikdüzü;Audi;A7
20;ACİL SAHİBİNDEN TERTEMİZ SIFIR GİBİ A7QUATTRO;https://www.sahibinden.com/ilan/vasita-otomobil-audi-acil-sahibinden-tertemiz-sifir-gibi-a7quattro-874971495/detay;2011;268000;Gri;529000;TL;2020-10-30;Ankara;Yenimahalle;Audi;A7
21;""GARDEN""2020 2.0 TFSI HYBRİD S-LİNE 5 BÖLGE NAVİ BANG&OLUFSEN;https://www.sahibinden.com/ilan/vasita-otomobil-audi-garden-2020-2.0-tfsi-hybrid-s-line-5-bolge-navi-bang-olufsen-866919109/detay;2020;0;Siyah;1695000;TL;2020-10-30;İstanbul;Kadıköy;Audi;A7
22;2016 A7 S-LİNE 2017 TRAFİK ÇIKIŞLI MAKYAJLI HATASIZ BARIŞ,TAN...;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2016-a7-s-line-2017-trafik-cikisli-makyajli-hatasiz-baris%2Ctan-475768396/detay;2016;135000;Lacivert;935000;TL;2020-10-30;İstanbul;Kadıköy;Audi;A7
23;2014 ÇIKIŞLI 169.000 KM SERVİS BAKIMLI MASRAFSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2014-cikisli-169.000-km-servis-bakimli-masrafsiz-866632753/detay;2013;170000;Siyah;630000;TL;2020-10-30;Adana;Çukurova;Audi;A7
24;2016 AUDİ A7 S.LINE 320 HP QUATTRO 20 JANT SAUND EGZOST DOGUŞ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2016-audi-a7-s.line-320-hp-quattro-20-jant-saund-egzost-dogus-796737066/detay;2016;65000;Beyaz;1200000;TL;2020-10-30;İzmir;Konak;Audi;A7
25;ACİL SATILIK SORUNSUZ A7 MASRAFSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-acil-satilik-sorunsuz-a7-masrafsiz-866877337/detay;2012;204000;Siyah;518500;TL;2020-10-30;Samsun;İlkadım;Audi;A7
26;Audi a7 3.0 Dizel;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a7-3.0-dizel-874792491/detay;2012;199999;Siyah;6e+05;TL;2020-10-29;Ankara;Çankaya;Audi;A7
27;SAHİBİNDEN BAYİ ÇIKIŞLI ORJİAL KAZASIZ 2011 A7 3.0TDİ QUATTRO;https://www.sahibinden.com/ilan/vasita-otomobil-audi-sahibinden-bayi-cikisli-orjial-kazasiz-2011-a7-3.0tdi-quattro-874770011/detay;2011;228000;Siyah;560000;TL;2020-10-29;Karaman;Merkez;Audi;A7
28;BKR MOTORSDAN AUDİ A7 İÇ DIŞ SLİNE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-bkr-motorsdan-audi-a7-ic-dis-sline-866573432/detay;2017;95000;Beyaz;795000;TL;2020-10-29;Konya;Karatay;Audi;A7
29;2019 BAYİ A7 4.0TDİ/S-LINE/19 'JANT/SOĞUTMA/AHŞ­AP/BANG&OLUFSEN/;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2019-bayi-a7-4.0tdi-s-line-19-jant-sogutma-ahsap-bang-olufsen-874703192/detay;2019;14045;Beyaz;1425000;TL;2020-10-29;Afyonkarahisar;Merkez;Audi;A7
