caption;link;year;km;color;price;price_unit;date;city;district;brand;model
24;İsveç harikası volvo S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-isvec-harikasi-volvo-s40-875209542/detay;2000;198000;Yeşil;54500;TL;2020-10-31;Antalya;Kepez;Volvo;S40
25;Sahibinden S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-s40-875190784/detay;2001;206000;Lacivert;67250;TL;2020-10-31;Ankara;Keçiören;Volvo;S40
26;BOYASIZ DEĞİŞENSİZ HASAR KAYITSIZ DÜŞÜK KM S40 DİZEL;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-boyasiz-degisensiz-hasar-kayitsiz-dusuk-km-s40-dizel-875087341/detay;2008;199999;Mavi;125750;TL;2020-10-31;Denizli;Pamukkale;Volvo;S40
27;Dosta gider bir aractir;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-dosta-gider-bir-aractir-875172204/detay;2007;254000;Siyah;113000;TL;2020-10-31;Denizli;Merkezefendi;Volvo;S40
28;VOLVO S40 2000 model ANTALYA/MERKEZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-2000-model-antalya-merkez-875169654/detay;2000;35000;Beyaz;55000;TL;2020-10-31;Antalya;Muratpaşa;Volvo;S40
29;//ZAZA//dan VOLVO S40 BENZİN+LPG;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-zaza-dan-volvo-s40-benzin-pluslpg-865500723/detay;2010;203000;Gri;120000;TL;2020-10-31;Balıkesir;Bandırma;Volvo;S40
30;Temiz İsveç tankı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-temiz-isvec-tanki-875520264/detay;2001;294000;Gri;68500;TL;2020-11-02;Ankara;Kahramankazan;Volvo;S40
31;Volvo S40 2.0D Manuel Tertemiz Bakımları Yeni Masrafsız;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-2.0d-manuel-tertemiz-bakimlari-yeni-masrafsiz-875530562/detay;2006;264000;Füme;99750;TL;2020-11-02;Ankara;Akyurt;Volvo;S40
32;sahibinden s40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-s40-875131660/detay;2008;340;Mavi;120000;TL;2020-10-31;Gaziantep;Şehitkamil;Volvo;S40
33;VOLVO S40 1.8 OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-1.8-otomatik-875514163/detay;2001;264000;Gümüş Gri;59000;TL;2020-11-02;Bursa;Orhangazi;Volvo;S40
34;165 binde orijinal s40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-165-binde-orijinal-s40-875524250/detay;2000;165000;Gümüş Gri;67500;TL;2020-11-02;Isparta;Gelendost;Volvo;S40
35;2004-VOLVO S40 1.6 CLASSİC SADECE 114.000KM BOYASIZ-HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2004-volvo-s40-1.6-classic-sadece-114.000km-boyasiz-hatasiz-875128455/detay;2004;114000;Gümüş Gri;92500;TL;2020-10-31;İstanbul;Sancaktepe;Volvo;S40
