caption;link;year;km;color;price;price_unit;date;city;district;brand;model
23;141000 km Hyundai Elantra 1.6 Otomatik 2005;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-141000-km-hyundai-elantra-1.6-otomatik-2005-875339801/detay;2005;141237;Gri;82750;TL;2020-11-01;İstanbul;Kartal;Hyundai;Elantra
24;BAKMADAN GEÇME YAZIK OLUR!!;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-bakmadan-gecme-yazik-olur-875337947/detay;2012;140092;Beyaz;143500;TL;2020-11-01;İstanbul;Arnavutköy;Hyundai;Elantra
25;HATASİZ BOYASİZ OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-otomatik-875335709/detay;2017;51500;Beyaz;201000;TL;2020-11-01;Kırıkkale;Bahşili;Hyundai;Elantra
26;KAYRAM'DAN 2016 ELANTRA 48 AY KREDİ 48 AY SENETLİ TAKSİTLİ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-kayram-dan-2016-elantra-48-ay-kredi-48-ay-senetli-taksitli-867691663/detay;2016;152000;Mavi;175000;TL;2020-11-01;İstanbul;Esenyurt;Hyundai;Elantra
27;ZKA MOTORS DAN 2013 MODEL OTOMATİK VİTES HYUNDAI ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-zka-motors-dan-2013-model-otomatik-vites-hyundai-elantra-875316207/detay;2013;137500;Siyah;139500;TL;2020-11-01;İstanbul;Pendik;Hyundai;Elantra
28;65.450TL PEŞİNAT KREDİ TAKAS İMKANI BOYASIZ 2016 ELANTRA ELITE D;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-65.450tl-pesinat-kredi-takas-imkani-boyasiz-2016-elantra-elite-d-856783431/detay;2016;147000;Gri;179950;TL;2020-11-01;İstanbul;Ataşehir;Hyundai;Elantra
29;DEĞİŞEN BOYA YOK PIRIL PIRIL EN FULL DONANIMLI ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisen-boya-yok-piril-piril-en-full-donanimli-elentra-875310987/detay;2014;128000;Gri;177000;TL;2020-11-01;İstanbul;Gaziosmanpaşa;Hyundai;Elantra
30;KEYFİNİ BİLENE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-keyfini-bilene-875295529/detay;2011;180000;Gümüş Gri;123500;TL;2020-11-01;Niğde;Merkez;Hyundai;Elantra
31;Değişensiz hasar kayıtsız;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-hasar-kayitsiz-875289378/detay;2017;68211;Beyaz;170000;TL;2020-11-01;Sakarya;Geyve;Hyundai;Elantra
32;DÜŞÜK KM TAM OTOMATİK VİTES HYUNDAİ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-dusuk-km-tam-otomatik-vites-hyundai-elentra-875281907/detay;2013;67000;Siyah;147900;TL;2020-11-01;Bursa;Osmangazi;Hyundai;Elantra
