caption;link;year;km;color;price;price_unit;date;city;district;brand;model
24;VRC MOTORS FORD MONDEO OTOMATİK HATASIZ AYARINDA FULL+FULL;https://www.sahibinden.com/ilan/vasita-otomobil-ford-vrc-motors-ford-mondeo-otomatik-hatasiz-ayarinda-full-plusfull-875023802/detay;2011;230000;Siyah;143500;TL;2020-10-30;Hatay;Antakya;Ford;Mondeo
25;FORD MONDEO 2015;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ford-mondeo-2015-875009996/detay;2015;92000;Beyaz;230000;TL;2020-10-30;Bingöl;Merkez;Ford;Mondeo
26;Hatasız boyasız kayıtsız;https://www.sahibinden.com/ilan/vasita-otomobil-ford-hatasiz-boyasiz-kayitsiz-875007481/detay;2012;187000;Siyah;159000;TL;2020-10-30;Ankara;Çubuk;Ford;Mondeo
27;BARIŞ AUTO DAN FIRSAT ARAÇI OTOMATİK VİTES LPĞ Lİ BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-ford-baris-auto-dan-firsat-araci-otomatik-vites-lpg-li-bakimli-845191701/detay;2006;250000;Gümüş Gri;56500;TL;2020-10-30;Çorum;Merkez;Ford;Mondeo
28;yetkili servis bakimli(OVALI) ilk sahibinden 0 ayarinda TRde tek;https://www.sahibinden.com/ilan/vasita-otomobil-ford-yetkili-servis-bakimli-ovali-ilk-sahibinden-0-ayarinda-trde-tek-865164551/detay;2010;43696;Beyaz;152500;TL;2020-10-30;Hatay;Defne;Ford;Mondeo
29;Alıcında hayırlı olsun;https://www.sahibinden.com/ilan/vasita-otomobil-ford-alicinda-hayirli-olsun-875005843/detay;1997;346000;Beyaz;31500;TL;2020-10-30;Konya;Selçuklu;Ford;Mondeo
30;Sahibinden temiz mondeo;https://www.sahibinden.com/ilan/vasita-otomobil-ford-sahibinden-temiz-mondeo-874990876/detay;2010;219500;Füme;119000;TL;2020-10-30;İstanbul;Arnavutköy;Ford;Mondeo
31;7.000 km OTOMATİK DERİ KOLTUK FULL;https://www.sahibinden.com/ilan/vasita-otomobil-ford-7.000-km-otomatik-deri-koltuk-full-874989605/detay;2019;7000;Mavi;405000;TL;2020-10-30;İstanbul;Kartal;Ford;Mondeo
32;HATA,BOYA,DE ĞIŞEN,RÖTUŞ SÖZ KONUSU DEĞİL;https://www.sahibinden.com/ilan/vasita-otomobil-ford-hata%2Cboya%2Cdegisen%2Crotus-soz-konusu-degil-874984630/detay;2009;190000;Gri;137500;TL;2020-10-30;Antalya;Konyaaltı;Ford;Mondeo
33;FORD MONDEO 1.5 ECOBOST TİTANİUM YENİ KASA 2018 MODEL 78.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ford-mondeo-1.5-ecobost-titanium-yeni-kasa-2018-model-78.000-km-867032705/detay;2018;78000;Gri;307750;TL;2020-10-30;İstanbul;Başakşehir;Ford;Mondeo
34;BİNİCİSİNDEN BAKIMLI BEYAZ İNÇİ;https://www.sahibinden.com/ilan/vasita-otomobil-ford-binicisinden-bakimli-beyaz-inci-835619147/detay;2011;340000;Beyaz;125000;TL;2020-10-30;Giresun;Bulancak;Ford;Mondeo
35;2006 MODEL MONDEO;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2006-model-mondeo-874985521/detay;2006;295000;Siyah;77500;TL;2020-10-30;İstanbul;Sultanbeyli;Ford;Mondeo
36;sahibinden satılık;https://www.sahibinden.com/ilan/vasita-otomobil-ford-sahibinden-satilik-874982643/detay;2003;231500;Lacivert;42500;TL;2020-10-30;Eskişehir;Tepebaşı;Ford;Mondeo
37;Ford Mondeo Ghia HB 2.0 1999 Otomatik Şanzıman;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ford-mondeo-ghia-hb-2.0-1999-otomatik-sanziman-866983023/detay;1999;319000;Lacivert;39500;TL;2020-10-30;İzmir;Urla;Ford;Mondeo
38;OTTO MOTORS"DAN TİTANİUM FORD MONDEO 2.0TDCI;https://www.sahibinden.com/ilan/vasita-otomobil-ford-otto-motors-dan-titanium-ford-mondeo-2.0tdci-866657003/detay;2012;195000;Gümüş Gri;138500;TL;2020-10-30;Kayseri;Kocasinan;Ford;Mondeo
39;masrafsız süper Çalışmayan aksamı yok çok acil satılık;https://www.sahibinden.com/ilan/vasita-otomobil-ford-masrafsiz-super-calismayan-aksami-yok-cok-acil-satilik-874973508/detay;2006;319000;Füme;56000;TL;2020-10-30;Diyarbakır;Bağlar;Ford;Mondeo
40;BAKIMLI MASRAFSIZ CHİA X;https://www.sahibinden.com/ilan/vasita-otomobil-ford-bakimli-masrafsiz-chia-x-874972732/detay;2006;205000;Lacivert;73000;TL;2020-10-30;Kayseri;Kocasinan;Ford;Mondeo
41;TANER,DEN FORD MONDEO 2.0 TREND ,,,,;https://www.sahibinden.com/ilan/vasita-otomobil-ford-taner%2Cden-ford-mondeo-2.0-trend-874971904/detay;2001;338000;Mavi;58500;TL;2020-10-30;Ankara;Yenimahalle;Ford;Mondeo
42;2012 FORD MONDEO 1.6 DİZEL MANUEL TREND 262 KM BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2012-ford-mondeo-1.6-dizel-manuel-trend-262-km-bakimli-866998501/detay;2012;262000;Siyah;112750;TL;2020-10-30;İzmir;Tire;Ford;Mondeo
43;2011 /2012 TRAFİĞE ÇIKIŞLI TEMİZ FORD MONDEO;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2011-2012-trafige-cikisli-temiz-ford-mondeo-874958247/detay;2011;290000;Gümüş Gri;152000;TL;2020-10-30;Bitlis;Tatvan;Ford;Mondeo
44;Bakımlı Temiz Tam Otomatik Mondeo;https://www.sahibinden.com/ilan/vasita-otomobil-ford-bakimli-temiz-tam-otomatik-mondeo-874954279/detay;2010;196500;Gümüş Gri;130000;TL;2020-10-30;İstanbul;Kadıköy;Ford;Mondeo
45;Ford mondeo hatasız;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ford-mondeo-hatasiz-874936550/detay;2013;55389;Beyaz;2e+05;TL;2020-10-30;Iğdır;Merkez;Ford;Mondeo
46;sahibinden satılık;https://www.sahibinden.com/ilan/vasita-otomobil-ford-sahibinden-satilik-874920591/detay;2004;352000;Gri;67500;TL;2020-10-30;Konya;Karatay;Ford;Mondeo
47;2004 FORD MONDEO 2.0 GHIA X OTOMATIK VITES DAHA 105 BINDE;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2004-ford-mondeo-2.0-ghia-x-otomatik-vites-daha-105-binde-874918662/detay;2004;105000;Gümüş Gri;69500;TL;2020-10-30;Adana;Seyhan;Ford;Mondeo
48;UĞUR dan HASAR KAYITSIZ OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ugur-dan-hasar-kayitsiz-otomatik-874917003/detay;2010;220000;Füme;121500;TL;2020-10-30;İstanbul;Kartal;Ford;Mondeo
49;temiz mondeo...;https://www.sahibinden.com/ilan/vasita-otomobil-ford-temiz-mondeo-874817792/detay;2011;218000;Kahverengi;125000;TL;2020-10-30;Kahramanmaraş;Onikişubat;Ford;Mondeo
50;GÜLKAR'DAN 2015 FORD MONDEO STYLE OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-ford-gulkar-dan-2015-ford-mondeo-style-otomatik-874903251/detay;2015;108000;Mavi;205750;TL;2020-10-30;İstanbul;Esenyurt;Ford;Mondeo
51;Sıfır Araba Alacağımdan Satıyorum;https://www.sahibinden.com/ilan/vasita-otomobil-ford-sifir-araba-alacagimdan-satiyorum-874886350/detay;1998;245252;Gri;42500;TL;2020-10-30;Düzce;Merkez;Ford;Mondeo
52;2013 Ford mondeo 1.6 TDCİ Titanyum full +full;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2013-ford-mondeo-1.6-tdci-titanyum-full-plusfull-864421663/detay;2013;215000;Füme;131000;TL;2020-10-30;Bingöl;Merkez;Ford;Mondeo
53;TEMIZ BAKIMLI HASAR KAYITSIZ GHİA;https://www.sahibinden.com/ilan/vasita-otomobil-ford-temiz-bakimli-hasar-kayitsiz-ghia-874823139/detay;1998;278000;Beyaz;38500;TL;2020-10-30;Ankara;Çankaya;Ford;Mondeo
54;Ter temiz Mondeo;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ter-temiz-mondeo-848481011/detay;2008;150000;Füme;105000;TL;2020-10-30;Bursa;Nilüfer;Ford;Mondeo
55;117.000 KM'DE 160HP ECOBOOST / İÇİ DIŞI TERTEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-ford-117.000-km-de-160hp-ecoboost-ici-disi-tertemiz-874847229/detay;2012;117000;Siyah;155000;TL;2020-10-30;Eskişehir;Odunpazarı;Ford;Mondeo
56;BETSYKA GARAGE-2012 FORD MONDEO 2.0 SELECTİVE TABA DERİ OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-ford-betsyka-garage-2012-ford-mondeo-2.0-selective-taba-deri-otomatik-874860654/detay;2012;194000;Beyaz;159000;TL;2020-10-30;İstanbul;Sarıyer;Ford;Mondeo
57;MAKAM ARABASI "BY MONDEO";https://www.sahibinden.com/ilan/vasita-otomobil-ford-makam-arabasi-by-mondeo-874834728/detay;2008;215;Gri;110000;TL;2020-10-29;Nevşehir;Merkez;Ford;Mondeo
58;VİZYONKALE'DEN BAKIMLI VE MASRAFSIZ FORD MONDEO GLX;https://www.sahibinden.com/ilan/vasita-otomobil-ford-vizyonkale-den-bakimli-ve-masrafsiz-ford-mondeo-glx-840194467/detay;1997;216000;Beyaz;37500;TL;2020-10-29;Çanakkale;Merkez;Ford;Mondeo
59;SUNROF HARİÇ DOLU PAKET OTOMATİK MONDEO;https://www.sahibinden.com/ilan/vasita-otomobil-ford-sunrof-haric-dolu-paket-otomatik-mondeo-874851170/detay;2009;204000;Füme;129750;TL;2020-10-29;Sakarya;Adapazarı;Ford;Mondeo
60;Acil Satılık Geleni üzmem;https://www.sahibinden.com/ilan/vasita-otomobil-ford-acil-satilik-geleni-uzmem-874848821/detay;2012;290000;Gri;124500;TL;2020-10-29;Ankara;Mamak;Ford;Mondeo
61;98 model mondeo;https://www.sahibinden.com/ilan/vasita-otomobil-ford-98-model-mondeo-874828728/detay;1998;346406;Gri;36000;TL;2020-10-29;İstanbul;Şişli;Ford;Mondeo
62;KUSURSUZ TEMİZLİKTE TRAMERSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-ford-kusursuz-temizlikte-tramersiz-837377373/detay;2012;351000;Siyah;139500;TL;2020-10-29;Rize;Merkez;Ford;Mondeo
63;OTOMATİK MONDEO;https://www.sahibinden.com/ilan/vasita-otomobil-ford-otomatik-mondeo-874780986/detay;1997;183000;Lacivert;41000;TL;2020-10-29;Kastamonu;Merkez;Ford;Mondeo
64;SAHİBİNDN MASRAFSIZ BAKIMLI TAKASLI MONDEO MASRAFSIZ..;https://www.sahibinden.com/ilan/vasita-otomobil-ford-sahibindn-masrafsiz-bakimli-takasli-mondeo-masrafsiz-874819841/detay;1999;360000;Gri;36500;TL;2020-10-29;Ankara;Etimesgut;Ford;Mondeo
65;FORD MONDEO TİTANYUM X MODEL SANRUFLU OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ford-mondeo-titanyum-x-model-sanruflu-otomatik-870260739/detay;2009;290000;Lacivert;118500;TL;2020-10-29;İstanbul;Ataşehir;Ford;Mondeo
66;Sitenin en ucuzu;https://www.sahibinden.com/ilan/vasita-otomobil-ford-sitenin-en-ucuzu-874814755/detay;2015;237000;Siyah;185000;TL;2020-10-29;Ankara;Keçiören;Ford;Mondeo
67;2015 TİTANIUM DÜŞÜK KM;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2015-titanium-dusuk-km-874811968/detay;2015;105000;Beyaz;233000;TL;2020-10-29;Aydın;Efeler;Ford;Mondeo
68;++2015 MONDEO 1.5 ECOBOOST+LİFTBACK­+HAYALET+OTO.PARK CAM TAVAN++;https://www.sahibinden.com/ilan/vasita-otomobil-ford-plus-plus2015-mondeo-1.5-ecoboost-plusliftback-plushayalet-plusoto.park-cam-tavan-plus-plus-874806983/detay;2015;175000;Beyaz;220000;TL;2020-10-29;Antalya;Alanya;Ford;Mondeo
69;2006_MONDEO_2.0 TDCİ_ORJİNAL 216.000'KM_MA­SRAFSIZ.....;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2006_mondeo_2.0-tdci_orjinal-216.000-km_masrafsiz-874803102/detay;2006;216400;Gümüş Gri;74750;TL;2020-10-29;İstanbul;Sancaktepe;Ford;Mondeo
70;DEMİR AUTO DAN FORD MONDEO 2,0 GHİA;https://www.sahibinden.com/ilan/vasita-otomobil-ford-demir-auto-dan-ford-mondeo-2%2C0-ghia-866626663/detay;1997;255000;Yeşil;32500;TL;2020-10-29;Isparta;Merkez;Ford;Mondeo
71;İNCİ AUTO KONYA'DAN 2002 MODEL 130 BG 'LİK FORD MONDEO;https://www.sahibinden.com/ilan/vasita-otomobil-ford-inci-auto-konya-dan-2002-model-130-bg-lik-ford-mondeo-874777223/detay;2002;295000;Lacivert;59500;TL;2020-10-29;Konya;Karatay;Ford;Mondeo
72;2012-DİZEL OTOMATİK-POWERS­HİFT-163HP-DOLU DOLU-SADECE 149BİN KM;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2012-dizel-otomatik-powershift-163hp-dolu-dolu-sadece-149bin-km-874782125/detay;2012;149500;Gümüş Gri;129250;TL;2020-10-29;İstanbul;Ataşehir;Ford;Mondeo
73;araç göz önünde;https://www.sahibinden.com/ilan/vasita-otomobil-ford-arac-goz-onunde-874779789/detay;2000;298500;Gri;40000;TL;2020-10-29;Kahramanmaraş;Onikişubat;Ford;Mondeo
74;ÂCİL SATILIK MONDEO Açıklamayı okuyun!;https://www.sahibinden.com/ilan/vasita-otomobil-ford-acil-satilik-mondeo-aciklamayi-okuyun-874763975/detay;1994;224232;Kırmızı;26500;TL;2020-10-29;Antalya;Kemer;Ford;Mondeo
