caption;link;year;km;color;price;price_unit;date;city;district;brand;model
22;AUTO BEYZADAN A1SPORT;https://www.sahibinden.com/ilan/vasita-otomobil-audi-auto-beyzadan-a1sport-856504674/detay;2013;99000;Beyaz;186900;TL;2020-11-01;Hatay;İskenderun;Audi;A1
23;2012*HASAR KAYITSIZ*DEĞİŞENSİ­Z*OTOMATİK*MUAYENE YENİ*AUDİ A1***;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2012-hasar-kayitsiz-degisensiz-otomatik-muayene-yeni-audi-a1-875633108/detay;2012;171000;Siyah;142500;TL;2020-11-03;İstanbul;Ataşehir;Audi;A1
24;BEY MOTORS'DAN 2013 MODEL AUDI A1 1.6TDI S TRONIC SPORT OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-bey-motors-dan-2013-model-audi-a1-1.6tdi-s-tronic-sport-otomatik-875212314/detay;2013;145000;Beyaz;164000;TL;2020-10-31;Ankara;Çankaya;Audi;A1
25;ÖĞRETMENDEN FULL A1 1.6 TDI S-LINE S-TRONIC 7 İLERİ+F1+CAM TAVAN;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ogretmenden-full-a1-1.6-tdi-s-line-s-tronic-7-ileri-plusf1-pluscam-tavan-875957508/detay;2012;155128;Kırmızı;225000;TL;2020-11-04;Muğla;Milas;Audi;A1
26;Değişensiz A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-degisensiz-a1-875151843/detay;2013;100500;Beyaz;213000;TL;2020-10-31;İzmir;Narlıdere;Audi;A1
27;İLK SAHİBİ AKADEMİSYENDEN KUSURSUZ TEMİZLİKTE OTOMATİK AUDI A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ilk-sahibi-akademisyenden-kusursuz-temizlikte-otomatik-audi-a1-875533701/detay;2012;118000;Beyaz;181000;TL;2020-11-02;Kayseri;Melikgazi;Audi;A1
28;2012-AUDİ A1-1.6 TDİ-S-TRONİC-SERVİS BAKIMLI-47.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2012-audi-a1-1.6-tdi-s-tronic-servis-bakimli-47.000-km-875102775/detay;2012;47000;Beyaz;189500;TL;2020-10-31;İstanbul;Kadıköy;Audi;A1
29;Audi A1 Dizel Otomatik 2014;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a1-dizel-otomatik-2014-875398410/detay;2014;66200;Siyah;2e+05;TL;2020-11-01;İstanbul;Sarıyer;Audi;A1
30;AVŞAR'DAN HATASIZ BOYASIZ DÜŞÜK KM MASRAFSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-avsar-dan-hatasiz-boyasiz-dusuk-km-masrafsiz-875383053/detay;2012;110000;Beyaz;187500;TL;2020-11-01;Ankara;Çankaya;Audi;A1
31;HK CAR DAN 2013 AUDİ A1 DİZEL OTOMATİK BOYASIZ HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hk-car-dan-2013-audi-a1-dizel-otomatik-boyasiz-hatasiz-866262228/detay;2013;125000;Siyah;183900;TL;2020-10-30;İstanbul;Maltepe;Audi;A1
32;SMILE AUTO 2013 MODEL AUDI A1 1.6TDI ATTRACTION OTOMATİK 3 KAPI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-smile-auto-2013-model-audi-a1-1.6tdi-attraction-otomatik-3-kapi-874968455/detay;2013;117700;Siyah;175000;TL;2020-10-30;İstanbul;Sarıyer;Audi;A1
33;Boyasız Tramersiz 82.000 km Audi A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-boyasiz-tramersiz-82.000-km-audi-a1-875327802/detay;2011;82000;Mavi;168500;TL;2020-11-01;İstanbul;Şişli;Audi;A1
34;Diş Hekiminden ''Çok Temiz'' Audi A 1 63.700 KM orjinal;https://www.sahibinden.com/ilan/vasita-otomobil-audi-dis-hekiminden-cok-temiz-audi-a-1-63.700-km-orjinal-875293968/detay;2012;63703;Bej;187500;TL;2020-11-01;Ankara;Çankaya;Audi;A1
35;2014 MODEL 125.000 KM DE AUDI A1 1.6 TDI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2014-model-125.000-km-de-audi-a1-1.6-tdi-875237174/detay;2014;125000;Beyaz;190000;TL;2020-11-01;Ankara;Mamak;Audi;A1
36;64 binde bayan doktordan çok temiz;https://www.sahibinden.com/ilan/vasita-otomobil-audi-64-binde-bayan-doktordan-cok-temiz-833177427/detay;2013;64000;Beyaz;205000;TL;2020-10-31;Ankara;Keçiören;Audi;A1
37;NATURELden AUDİ A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-naturelden-audi-a1-874758081/detay;2012;83000;Beyaz;186500;TL;2020-10-29;Ankara;Çankaya;Audi;A1
38;*SAHİBİNDEN ACİL* HATASIZ/DEĞİŞE­NSİZ/BOYASIZ/ DÜŞÜK KM.;https://www.sahibinden.com/ilan/vasita-otomobil-audi-sahibinden-acil-hatasiz-degisensiz-boyasiz-dusuk-km-866354252/detay;2013;67000;Beyaz;207000;TL;2020-10-29;İstanbul;Beyoğlu;Audi;A1
39;HATA BOYA TRAMER YOOKK 20.11.2014 ÇIKIŞLI SADECE 57000 KM DSG;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hata-boya-tramer-yookk-20.11.2014-cikisli-sadece-57000-km-dsg-855228418/detay;2014;57000;Beyaz;215500;TL;2020-10-29;Samsun;Bafra;Audi;A1
40;İlk sahibinden! 56.000de! Orjinal!;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ilk-sahibinden-56.000de-orjinal-874614850/detay;2012;56000;Kırmızı;175000;TL;2020-10-29;İstanbul;Küçükçekmece;Audi;A1
41;2013 MODEL BEYAZ DİZEL OTOMATİK AUDİ A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2013-model-beyaz-dizel-otomatik-audi-a1-867001965/detay;2013;141488;Beyaz;157500;TL;2020-10-30;Eskişehir;Odunpazarı;Audi;A1
42;SAHİBİNDEN SATILIK SLİNE SORUNSUZ MASRAFSIZ DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-sahibinden-satilik-sline-sorunsuz-masrafsiz-degisensiz-874422591/detay;2013;89000;Gümüş Gri;210000;TL;2020-10-28;İzmir;Bornova;Audi;A1
43;2012 MODEL 135Bin KM'DE AUDI A1 1,6 TDI S-TRONIC;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2012-model-135bin-km-de-audi-a1-1%2C6-tdi-s-tronic-874819390/detay;2012;135000;Beyaz;178000;TL;2020-10-30;İstanbul;Üsküdar;Audi;A1
44;SAHİBİNDEN, ORJİNAL, EMSALSİZ A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-sahibinden-orjinal-emsalsiz-a1-874304467/detay;2011;139000;Kırmızı;149000;TL;2020-10-28;İstanbul;Kartal;Audi;A1
45;BAYİ ÇIKIŞLI HATASIZ 2018 A1 1.6 TDİ SPORT ÇİFT RENK 6.000 KM'DE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-bayi-cikisli-hatasiz-2018-a1-1.6-tdi-sport-cift-renk-6.000-km-de-874805050/detay;2018;6000;Kırmızı;307500;TL;2020-10-29;Antalya;Muratpaşa;Audi;A1
46;BORUSAN OTO' DAN Audi A1 Sportback 1.6 TDI Attraction;https://www.sahibinden.com/ilan/vasita-otomobil-audi-borusan-oto-dan-audi-a1-sportback-1.6-tdi-attraction-874348783/detay;2014;68500;Beyaz;214000;TL;2020-10-27;İstanbul;Sarıyer;Audi;A1
47;58000 DE BENZERSİZ BEYAZ MELEK!!;https://www.sahibinden.com/ilan/vasita-otomobil-audi-58000-de-benzersiz-beyaz-melek-874760982/detay;2013;58000;Beyaz;187500;TL;2020-10-29;Trabzon;Akçaabat;Audi;A1
48;2013 model AUDİ A1 dizel 97000km (değişensiz);https://www.sahibinden.com/ilan/vasita-otomobil-audi-2013-model-audi-a1-dizel-97000km-degisensiz-874297194/detay;2013;97000;Beyaz;182000;TL;2020-10-27;Antalya;Muratpaşa;Audi;A1
49;Hatasız boyasız audi a1 s line 185 bg;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hatasiz-boyasiz-audi-a1-s-line-185-bg-842564995/detay;2012;94000;Kırmızı;225000;TL;2020-10-27;Antalya;Muratpaşa;Audi;A1
50;Bayandan A1 led paket cam tavan;https://www.sahibinden.com/ilan/vasita-otomobil-audi-bayandan-a1-led-paket-cam-tavan-874192089/detay;2012;133800;Beyaz;180000;TL;2020-10-27;Kocaeli;Darıca;Audi;A1
51;SAHİBİNDEN TERTEMİZ AUDİ A1 SLİNE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-sahibinden-tertemiz-audi-a1-sline-874189955/detay;2012;106000;Beyaz;190000;TL;2020-10-27;İstanbul;Eyüpsultan;Audi;A1
52;ACİLLHatasız sigara içilmemiş bayandan 73.000 de garaj arabası;https://www.sahibinden.com/ilan/vasita-otomobil-audi-acillhatasiz-sigara-icilmemis-bayandan-73.000-de-garaj-arabasi-874151203/detay;2012;73000;Beyaz;211000;TL;2020-10-26;Mersin;Silifke;Audi;A1
53;Doğuş Oto Servis Bakımlı;https://www.sahibinden.com/ilan/vasita-otomobil-audi-dogus-oto-servis-bakimli-865232240/detay;2015;139000;Kırmızı;210000;TL;2020-10-26;İstanbul;Büyükçekmece;Audi;A1
54;Audi A1 tramer kaydı yok, değişen yok, tertemiz;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a1-tramer-kaydi-yok-degisen-yok-tertemiz-874040554/detay;2012;102500;Beyaz;178000;TL;2020-10-26;İstanbul;Beşiktaş;Audi;A1
55;ENDPOİNT - 2013 AUDI A1 1.6 TDI DİZEL OTOMATİK 5 KAPI 116.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-endpoint-2013-audi-a1-1.6-tdi-dizel-otomatik-5-kapi-116.000-km-865655243/detay;2013;116000;Beyaz;174900;TL;2020-10-26;İstanbul;Maltepe;Audi;A1
56;2016 Çıkış ÖZEL SİPARİŞ AUDI A1 DİZEL OTOMATİK SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2016-cikis-ozel-siparis-audi-a1-dizel-otomatik-servis-bakimli-874116489/detay;2015;72500;Kırmızı;233500;TL;2020-10-26;İstanbul;Eyüpsultan;Audi;A1
57;--CMR'DEN--2013 AUDİ A1 1.6 TDİ ATTRACTİON 140.000 KM'DE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-cmr-den-2013-audi-a1-1.6-tdi-attraction-140.000-km-de-873737481/detay;2013;140000;Beyaz;169900;TL;2020-10-24;İstanbul;Bağcılar;Audi;A1
58;69.800KM'DE|AUDI A1 AMBITION|2011|TFSI 1.4 STRONIC|KAPALI GARAJ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-69.800km-de-audi-a1-ambition-2011-tfsi-1.4-stronic-kapali-garaj-874102052/detay;2011;69800;Beyaz;172000;TL;2020-10-26;İstanbul;Ataşehir;Audi;A1
59;İLK SAHİBİ-5 KAPI-2016 Audi A1 1.6 TDI-16.000 KM-SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ilk-sahibi-5-kapi-2016-audi-a1-1.6-tdi-16.000-km-servis-bakimli-873714671/detay;2016;16000;Lacivert;252000;TL;2020-10-24;Kocaeli;İzmit;Audi;A1
60;ENDPOINT-2013 AUDI A1 SPORTBACK BOYASIZ S-TRONİC 118.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-endpoint-2013-audi-a1-sportback-boyasiz-s-tronic-118.000-km-865303107/detay;2013;118000;Siyah;181900;TL;2020-10-25;İstanbul;Maltepe;Audi;A1
61;Kısa süreliğine bu fiyata KIRMIZI - SİYAH / S-Line / ÖN ARKA LED;https://www.sahibinden.com/ilan/vasita-otomobil-audi-kisa-sureligine-bu-fiyata-kirmizi-siyah-s-line-on-arka-led-873586174/detay;2012;187000;Kırmızı;157999;TL;2020-10-23;İstanbul;Pendik;Audi;A1
62;Sahibinden Tertemiz Audi A1 Attraction;https://www.sahibinden.com/ilan/vasita-otomobil-audi-sahibinden-tertemiz-audi-a1-attraction-873876800/detay;2013;198000;Beyaz;162000;TL;2020-10-25;İstanbul;Başakşehir;Audi;A1
63;extrali 2011 AUDI A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-extrali-2011-audi-a1-873812386/detay;2011;174000;Gri;150000;TL;2020-10-25;Balıkesir;Ayvalık;Audi;A1
64;GM MOTORLU ARAÇLAR|2012 MODEL 116,000KM| CAM TAVAN -ÇİFT RENK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-gm-motorlu-araclar-2012-model-116%2C000km-cam-tavan-cift-renk-873380207/detay;2012;116000;Kırmızı;184000;TL;2020-10-22;Eskişehir;Odunpazarı;Audi;A1
65;Audi A1 17" Jant Sportback;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a1-17-jant-sportback-873357601/detay;2014;144000;Beyaz;185000;TL;2020-10-22;İstanbul;Kadıköy;Audi;A1
66;AUDİ A1 1.6TDI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a1-1.6tdi-873372413/detay;2012;177000;Beyaz;158000;TL;2020-10-22;İstanbul;Sarıyer;Audi;A1
67;ENDPOİNT - 2011 AUDI A1 1.4 TFSI 122 HP S-TRONIC OTOMATİK TEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-endpoint-2011-audi-a1-1.4-tfsi-122-hp-s-tronic-otomatik-temiz-865297240/detay;2011;143000;Mavi;153900;TL;2020-10-25;İstanbul;Maltepe;Audi;A1
68;HK CAR DAN 2011 AUDİ A1 1.4 122HP OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hk-car-dan-2011-audi-a1-1.4-122hp-otomatik-864558284/detay;2011;141000;Kırmızı;158900;TL;2020-10-23;İstanbul;Maltepe;Audi;A1
69;HATASIZ BOYASIZ TRAMERSİZ 2013 Model Audi A1 Dışı S Line Paket;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hatasiz-boyasiz-tramersiz-2013-model-audi-a1-disi-s-line-paket-873330051/detay;2013;73000;Gri;205000;TL;2020-10-22;İstanbul;Gaziosmanpaşa;Audi;A1
70;TECH MOTORS'DAN 2013 AUDİ A1 1.6 DİZEL OTOMATİK 112.000KM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-tech-motors-dan-2013-audi-a1-1.6-dizel-otomatik-112.000km-873269146/detay;2013;112000;Beyaz;159000;TL;2020-10-22;İstanbul;Bağcılar;Audi;A1
71;2011 model Sahibinden bakımlı S-Line A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2011-model-sahibinden-bakimli-s-line-a1-873210470/detay;2011;111757;Beyaz;161500;TL;2020-10-22;İstanbul;Kartal;Audi;A1
72;2011 Audi A1 1.4 TFSI Ambition 82.500 KM OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2011-audi-a1-1.4-tfsi-ambition-82.500-km-otomatik-873016513/detay;2011;82500;Beyaz;174250;TL;2020-10-21;Gaziantep;Şehitkamil;Audi;A1
73;64 BİN KM DE 2014 MODEL 4 KAPI S/LİNE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-64-bin-km-de-2014-model-4-kapi-s-line-873004092/detay;2014;64000;Beyaz;170000;TL;2020-10-21;İstanbul;Ümraniye;Audi;A1
74;Audi a1 s line;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a1-s-line-841664856/detay;2013;80000;Beyaz;215000;TL;2020-10-23;Trabzon;Yomra;Audi;A1
