caption;link;year;km;color;price;price_unit;date;city;district;brand;model
20;Sin & Dem Otomotiv 67*2019 MODEL FİAT EGEA 1,4 FİRE EASY HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sin-dem-otomotiv-67-2019-model-fiat-egea-1%2C4-fire-easy-hatasiz-872279912/detay;2019;15800;Beyaz;127000;TL;2020-10-19;Zonguldak;Kilimli;Fiat;Egea
21;2020 MODEL --- %18 FATURALI --- HATASIZ BOYASIZ --- TAKAS OLUR;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2020-model-18-faturali-hatasiz-boyasiz-takas-olur-862870718/detay;2020;14500;Gümüş Gri;155000;TL;2020-10-19;Kocaeli;Gölcük;Fiat;Egea
22;KC OTOMOTİV 2018 EGEA URBAN PLUS 1.3 MJET *73.677KM*;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-kc-otomotiv-2018-egea-urban-plus-1.3-mjet-73.677km-871163531/detay;2018;73677;Beyaz;148000;TL;2020-10-14;İstanbul;Ataşehir;Fiat;Egea
23;OTOPİYASA'DAN 2018 MODEL EGEA EASY 1.3 MULTİJET %18 FATURALI;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-otopiyasa-dan-2018-model-egea-easy-1.3-multijet-18-faturali-870545067/detay;2018;96000;Beyaz;130750;TL;2020-10-12;İstanbul;Bağcılar;Fiat;Egea
24;2016 MODEL FIAT EGEA 1,3 MULTIJET 95 PS BAKIMLI AİLE ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2016-model-fiat-egea-1%2C3-multijet-95-ps-bakimli-aile-araci-870314519/detay;2016;173000;Beyaz;105000;TL;2020-10-11;Bursa;Osmangazi;Fiat;Egea
25;2018 EGEA URBAN 1.3 MULTİJET URBAN ANINDA KREDİ İMKANI BAYİMİZDE;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2018-egea-urban-1.3-multijet-urban-aninda-kredi-imkani-bayimizde-848901471/detay;2018;118000;Beyaz;130000;TL;2020-10-10;Kocaeli;Gebze;Fiat;Egea
26;2020 MODEL - %18 FATURALI -- TABLET EKRANLI -- HATASIZ GARANTİLİ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2020-model-18-faturali-tablet-ekranli-hatasiz-garantili-859710081/detay;2020;20000;Gri;169000;TL;2020-10-10;Kocaeli;Gölcük;Fiat;Egea
27;FORD BAYİ'DEN 2018 LOUNGE PLUS HATASIZ OTAMATİK 26.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-ford-bayi-den-2018-lounge-plus-hatasiz-otamatik-26.000-km-869712796/detay;2018;26000;Füme;176000;TL;2020-10-09;Zonguldak;Ereğli;Fiat;Egea
28;15 DAKİKADA KREDİNİZ HAZIR 2017 EGEA EASY 1.3 MULTİJET;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-15-dakikada-krediniz-hazir-2017-egea-easy-1.3-multijet-869405875/detay;2017;89000;Beyaz;124750;TL;2020-10-08;İstanbul;Bağcılar;Fiat;Egea
29;3 ADET 2019 FİAT EGEA EASY 1.4 FİRE 13 BİN KM HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-3-adet-2019-fiat-egea-easy-1.4-fire-13-bin-km-hatasiz-boyasiz-867408447/detay;2019;13000;Beyaz;129750;TL;2020-10-01;İstanbul;Bağcılar;Fiat;Egea
30;2017 EGEA 87000 KM'DE//ORJİ­NAL//ÇELİK JANT//SIFIR AYARINDA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2017-egea-87000-km-de-orjinal-celik-jant-sifir-ayarinda-875167655/detay;2017;87000;Beyaz;122000;TL;2020-10-31;Yozgat;Sorgun;Fiat;Egea
31;FULL OTOKOÇ - BİRMOT BAKIMLI EKSTRALI FIAT EGEA EASY;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-full-otokoc-birmot-bakimli-ekstrali-fiat-egea-easy-865180437/detay;2016;100500;Beyaz;123500;TL;2020-10-31;Eskişehir;Odunpazarı;Fiat;Egea
32;deyişen yok temiz binici araci;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-deyisen-yok-temiz-binici-araci-850091500/detay;2017;145000;Beyaz;115000;TL;2020-10-31;Manisa;Şehzadeler;Fiat;Egea
33;OTOFORA 2016 FİAT EGEA 1.3 MULTİJET EASY;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-otofora-2016-fiat-egea-1.3-multijet-easy-867396383/detay;2016;211000;Beyaz;106900;TL;2020-10-31;İzmir;Bayraklı;Fiat;Egea
34;HATASIZ 2017 EGEA 1.3 EASY DEĞİŞENSİZ BOYASIZ NOKTA HATA YOK;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-2017-egea-1.3-easy-degisensiz-boyasiz-nokta-hata-yok-867036973/detay;2017;70000;Beyaz;132500;TL;2020-10-31;Denizli;Pamukkale;Fiat;Egea
35;GÖRKEM OTOMOTİV BEYAZ "0" KM FİAT EGEA 1.4 EASY BENZİN&LPG;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-gorkem-otomotiv-beyaz-0-km-fiat-egea-1.4-easy-benzin-lpg-875166131/detay;2020;90;Beyaz;135950;TL;2020-10-31;Mersin;Erdemli;Fiat;Egea
36;FİAT EGEA 1.4 FİRE URBAN PLUS 2020 MODEL-2000 KM-LPG-HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-fiat-egea-1.4-fire-urban-plus-2020-model-2000-km-lpg-hatasiz-875163888/detay;2020;2000;Beyaz;156250;TL;2020-10-31;Yalova;Çiftlikköy;Fiat;Egea
37;10 gün içinde acillll;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-10-gun-icinde-acillll-875160875/detay;2020;137;Beyaz;185000;TL;2020-10-31;Amasya;Suluova;Fiat;Egea
38;2019 FİAT EGEA EASY 95 HP;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2019-fiat-egea-easy-95-hp-875162064/detay;2019;14000;Beyaz;127000;TL;2020-10-31;Çanakkale;Merkez;Fiat;Egea
39;SADECE 23 BIN KM DE HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sadece-23-bin-km-de-hatasiz-875163648/detay;2016;23000;Beyaz;131500;TL;2020-10-31;Antalya;Manavgat;Fiat;Egea
40;11 aylık egea 8700 km de sifir;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-11-aylik-egea-8700-km-de-sifir-875154953/detay;2019;8700;Beyaz;137000;TL;2020-10-31;Ankara;Çankaya;Fiat;Egea
41;YETKİLİ SERVİS BAKIMLI İLK SAHİBİNDEN TEMİZ EGEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-yetkili-servis-bakimli-ilk-sahibinden-temiz-egea-875157743/detay;2018;38000;Kırmızı;118000;TL;2020-10-31;Kayseri;Kocasinan;Fiat;Egea
42;Sahibinden ter temiz araç;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-ter-temiz-arac-875148053/detay;2017;115000;Beyaz;119000;TL;2020-10-31;İstanbul;Beyoğlu;Fiat;Egea
43;*HATASIZ BOYASIZ TRAMERSIZ*;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-boyasiz-tramersiz-875160705/detay;2020;10680;Beyaz;127750;TL;2020-10-31;İstanbul;Çekmeköy;Fiat;Egea
44;95.000 KM'DE SERVİS BAKILI EGEA 1.6 120 BG LOUNGE AKSESUARLI;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-95.000-km-de-servis-bakili-egea-1.6-120-bg-lounge-aksesuarli-875155139/detay;2016;95000;Kırmızı;151500;TL;2020-10-31;Samsun;Bafra;Fiat;Egea
45;BAŞER'DEN 2017 MODEL FİAT EGEA EASY;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-baser-den-2017-model-fiat-egea-easy-875156976/detay;2017;97125;Beyaz;131500;TL;2020-10-31;Ankara;Sincan;Fiat;Egea
46;FİAT EGEA 1.4 FİRE URBAN PLUS 5K HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-fiat-egea-1.4-fire-urban-plus-5k-hatasiz-875082675/detay;2020;917;Gri;154900;TL;2020-10-31;Ankara;Etimesgut;Fiat;Egea
47;70 bin km Egea Comfort 1.6 Multijet Otomatik;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-70-bin-km-egea-comfort-1.6-multijet-otomatik-875152945/detay;2016;70000;Beyaz;151000;TL;2020-10-31;Kocaeli;Gebze;Fiat;Egea
48;HATASIZ BOYASIZ DEĞİŞENSİZ!!! Egea lounge;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-boyasiz-degisensiz-egea-lounge-875152614/detay;2017;90000;Füme;164000;TL;2020-10-31;Ankara;Gölbaşı;Fiat;Egea
49;2018 FİAT EGEA 1.3 EASY PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2018-fiat-egea-1.3-easy-plus-875152618/detay;2018;74000;Füme;135900;TL;2020-10-31;İstanbul;Bağcılar;Fiat;Egea
50;55 binde sorunsuz;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-55-binde-sorunsuz-875143471/detay;2016;55000;Gümüş Gri;148500;TL;2020-10-31;İzmir;Foça;Fiat;Egea
51;Sahibinden Temiz Egea;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-temiz-egea-875148506/detay;2016;113153;Beyaz;129500;TL;2020-10-31;İstanbul;Bağcılar;Fiat;Egea
52;HATASIZ FİAT EGEA URBAN;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-fiat-egea-urban-875149017/detay;2016;110000;Füme;138900;TL;2020-10-31;İzmir;Tire;Fiat;Egea
53;%18 FATURALI 2017 EGEA-ÖZEL RENK-1.6 DİZEL+OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-18-faturali-2017-egea-ozel-renk-1.6-dizel-plusotomatik-875146171/detay;2017;129000;Kırmızı;155000;TL;2020-10-31;Kocaeli;Körfez;Fiat;Egea
54;2016 urban plus egea;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2016-urban-plus-egea-859916531/detay;2016;60000;Füme;132000;TL;2020-10-31;Aydın;Kuşadası;Fiat;Egea
55;YETKİLİ KREDİ BAYİ 32.700₺ PEŞİNAT İLE FİAT EGEA 1.4FİRE EASY;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-yetkili-kredi-bayi-32.700-pesinat-ile-fiat-egea-1.4fire-easy-875146097/detay;2018;73000;Beyaz;120000;TL;2020-10-31;Bolu;Merkez;Fiat;Egea
56;İBÜ KARDEŞLER OTOMOTİV GÜVENCESİYLE;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-ibu-kardesler-otomotiv-guvencesiyle-875148146/detay;2020;18770;Beyaz;127500;TL;2020-10-31;Bingöl;Solhan;Fiat;Egea
57;HATASIZ-BOYASIZ-2019 MODEL 15.600 KM DE ''ÖZEL RENK'';https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-boyasiz-2019-model-15.600-km-de-ozel-renk-867372100/detay;2019;15600;Mavi;141000;TL;2020-10-31;Osmaniye;Düziçi;Fiat;Egea
58;1,3 DİZEL EGEA HATASIZ GARANTİLİ TET MOTORS GÜVENCESİYLE;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-1%2C3-dizel-egea-hatasiz-garantili-tet-motors-guvencesiyle-855941750/detay;2017;76000;Beyaz;126900;TL;2020-10-31;Balıkesir;Bandırma;Fiat;Egea
59;SIFIR 2020 EGEA URBAN PLUS.......FULL+ FULL;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sifir-2020-egea-urban-plus.......full-plus-full-875139606/detay;2020;1;Beyaz;182900;TL;2020-10-31;Ankara;Akyurt;Fiat;Egea
60;Askeri Personelden Temiz Egea;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-askeri-personelden-temiz-egea-875139059/detay;2018;13700;Beyaz;160000;TL;2020-10-31;Muğla;Milas;Fiat;Egea
61;SAHİBİNDEN HATASIZ BOYASIZ 2018 MODEL 72 BİN KMDE SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-hatasiz-boyasiz-2018-model-72-bin-kmde-servis-bakimli-866572729/detay;2018;72000;Beyaz;133800;TL;2020-10-31;Ankara;Etimesgut;Fiat;Egea
62;SAHİBİNDEN 0 KM KURŞUN GRİ EGEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-0-km-kursun-gri-egea-875142835/detay;2020;20;Füme;138000;TL;2020-10-31;Kocaeli;Kartepe;Fiat;Egea
63;ÂLÂ MOTORS FARKIYLA 2020 SIFIR KM HEMEN TESLİM EGEA 1.3 URBANPLS;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-ala-motors-farkiyla-2020-sifir-km-hemen-teslim-egea-1.3-urbanpls-875141633/detay;2020;0;Beyaz;183900;TL;2020-10-31;İstanbul;Bağcılar;Fiat;Egea
64;TÜRKİYEDE DAHA UYGUNU YOK;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-turkiyede-daha-uygunu-yok-875140614/detay;2016;129500;Beyaz;119500;TL;2020-10-31;Kayseri;Melikgazi;Fiat;Egea
65;GARANTİLİ EGEA DOLU PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-garantili-egea-dolu-paket-875133936/detay;2016;69070;Kırmızı;123000;TL;2020-10-31;Muğla;Milas;Fiat;Egea
66;2017 FIAT EGEA 1.3 MULTIJET EASY HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2017-fiat-egea-1.3-multijet-easy-hatasiz-boyasiz-875140661/detay;2017;117500;Beyaz;123000;TL;2020-10-31;Hatay;Antakya;Fiat;Egea
67;Sahibinden BOYASIZ LPG'li 17 bin km'de sıfır ayarında araç;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-boyasiz-lpg-li-17-bin-km-de-sifir-ayarinda-arac-873701248/detay;2019;17000;Beyaz;126500;TL;2020-10-31;İzmir;Çiğli;Fiat;Egea
