caption;link;year;km;color;price;price_unit;date;city;district;brand;model
21;SAHİBİNDEN 2017 BOYASIZ DEĞİŞENSİZ SUNROOF+FULL İNSİGNİA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-2017-boyasiz-degisensiz-sunroof-plusfull-insignia-875160921/detay;2017;112000;Gri;247500;TL;2020-10-31;İstanbul;Pendik;Opel;Insignia
22;TAMAMINA KREDİ 2015 HATASIZ OTOMATİK 1.6 CDTI 136 HP COSMO;https://www.sahibinden.com/ilan/vasita-otomobil-opel-tamamina-kredi-2015-hatasiz-otomatik-1.6-cdti-136-hp-cosmo-875166712/detay;2015;89000;Beyaz;224750;TL;2020-10-31;İstanbul;Bağcılar;Opel;Insignia
23;TAMAMINA KREDİ 2012 BOYASIZ+DEĞİŞE­NSİZ+TRAMERSİZ İNSİGNİA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-tamamina-kredi-2012-boyasiz-plusdegisensiz-plustramersiz-insignia-875165967/detay;2012;112000;Gri;176750;TL;2020-10-31;İstanbul;Bağcılar;Opel;Insignia
24;Sahibinden Satılık Hatasız Değişensiz Boyasız Opel İnsignia;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-satilik-hatasiz-degisensiz-boyasiz-opel-insignia-875158252/detay;2016;105000;Beyaz;255000;TL;2020-10-31;İstanbul;Küçükçekmece;Opel;Insignia
25;ARIKAN OTOMOTİV'DEN 2020 OPEL İSNSİGNİA 1.6 CDTI HATASIZ %18 KDV;https://www.sahibinden.com/ilan/vasita-otomobil-opel-arikan-otomotiv-den-2020-opel-isnsignia-1.6-cdti-hatasiz-18-kdv-875156275/detay;2020;15000;Beyaz;323750;TL;2020-10-31;İzmir;Gaziemir;Opel;Insignia
26;2016 HATASIZ BOYASIZ TRAMERSIZ COSMO OTOMATİK KIŞ PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2016-hatasiz-boyasiz-tramersiz-cosmo-otomatik-kis-paket-875147932/detay;2015;149000;Beyaz;245000;TL;2020-10-31;Bursa;İznik;Opel;Insignia
27;TEMİZ İLK SAHİBİNDEN 2012-İnsignia;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-ilk-sahibinden-2012-insignia-875147524/detay;2012;132000;Siyah;155000;TL;2020-10-31;Sivas;Merkez;Opel;Insignia
28;OSCAR OTOMOTİV'DEN -HATASIZ- İNSİGNİA 1.4 TURBO LPG'li 87.oookm;https://www.sahibinden.com/ilan/vasita-otomobil-opel-oscar-otomotiv-den-hatasiz-insignia-1.4-turbo-lpg-li-87.oookm-872422765/detay;2013;87000;Siyah;163000;TL;2020-10-31;Çanakkale;Çan;Opel;Insignia
29;BZMMOTORS İNSİGNİA 1.6CDTİ GRAND SPORT EXCELLENCE 136HP 2017 MDL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-bzmmotors-insignia-1.6cdti-grand-sport-excellence-136hp-2017-mdl-875142514/detay;2017;96630;Mavi;290000;TL;2020-10-31;İstanbul;Sarıyer;Opel;Insignia
30;HATASIZ/ŞERIT TAKIP/NAVIGASYON/AN­AHTARSIZ/SEDEFLİ/63 bin km de;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-serit-takip-navigasyon-anahtarsiz-sedefli-63-bin-km-de-875140890/detay;2018;63000;Beyaz;294500;TL;2020-10-31;Bursa;Yıldırım;Opel;Insignia
31;Hayalet-sunroof;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hayalet-sunroof-812930634/detay;2016;139000;Siyah;260000;TL;2020-10-31;İzmir;Konak;Opel;Insignia
32;BORUSAN OTO ESENBOĞA'DAN 2012 OPEL INSIGNIA 2.0 CDTI COSMO;https://www.sahibinden.com/ilan/vasita-otomobil-opel-borusan-oto-esenboga-dan-2012-opel-insignia-2.0-cdti-cosmo-875135612/detay;2012;273413;Siyah;141000;TL;2020-10-31;Ankara;Akyurt;Opel;Insignia
33;*2020*INSIGNIA 1.6CDTI G.SPORT EXCELLENCE**KIŞ PAKETLİ*6 BİN KM*;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2020-insignia-1.6cdti-g.sport-excellence-kis-paketli-6-bin-km-864031253/detay;2020;6000;Lacivert;385750;TL;2020-10-31;İstanbul;Bağcılar;Opel;Insignia
34;2011 OPEL İNSİGNİA 2,0 CDTI EDİTİON 158.000KM HATASIZ TEMİZ ARAÇ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2011-opel-insignia-2%2C0-cdti-edition-158.000km-hatasiz-temiz-arac-869395886/detay;2011;158000;Siyah;147500;TL;2020-10-31;Manisa;Alaşehir;Opel;Insignia
35;İLK SAHİBİNDEN DEGİŞENSİZ HASARKAYITSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ilk-sahibinden-degisensiz-hasarkayitsiz-875129421/detay;2018;79500;Gri;266900;TL;2020-10-31;Kırıkkale;Bahşili;Opel;Insignia
36;SAHİBİNDEN DÜŞÜK KM TEMİZ BAKIMLI İNSİGNIA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-dusuk-km-temiz-bakimli-insignia-867311558/detay;2010;123000;Füme;149500;TL;2020-10-31;İzmir;Buca;Opel;Insignia
37;KONFOR GÜÇ GENİŞLİK;https://www.sahibinden.com/ilan/vasita-otomobil-opel-konfor-guc-genislik-875127468/detay;2010;189000;Beyaz;137500;TL;2020-10-31;Ankara;Pursaklar;Opel;Insignia
38;UĞUR AUTO'DAN 2012 OPEL İNSİGNİA 2.0 CDTI EDİTİON EMSALSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ugur-auto-dan-2012-opel-insignia-2.0-cdti-edition-emsalsiz-875112043/detay;2012;145000;Siyah;152750;TL;2020-10-31;İstanbul;Esenyurt;Opel;Insignia
39;-ÖZ MERVE-2013 OPEL INSIGNA 2.0CDTI EDİTİON ELEGANCE BOYASZ YENİ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-oz-merve-2013-opel-insigna-2.0cdti-edition-elegance-boyasz-yeni-875101865/detay;2013;1e+05;Gri;195000;TL;2020-10-31;Sivas;Merkez;Opel;Insignia
40;HATASIZ MUKEMMEL TAM BINILECEK ARAC;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-mukemmel-tam-binilecek-arac-875099067/detay;2013;174000;Siyah;163000;TL;2020-10-31;İstanbul;Bahçelievler;Opel;Insignia
41;2017 OPEL İNSİGNİA ELİT PAKET - EN FULLU - KUSURSUZ...;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2017-opel-insignia-elit-paket-en-fullu-kusursuz-874505874/detay;2017;99500;Beyaz;298500;TL;2020-10-31;Elazığ;Kovancılar;Opel;Insignia
42;2011 MODEL 180 BEYGİR İNSİGNİA 1,6 TURBO COSMO FUL+FUL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2011-model-180-beygir-insignia-1%2C6-turbo-cosmo-ful-plusful-875097200/detay;2011;180000;Beyaz;132000;TL;2020-10-31;Muğla;Menteşe;Opel;Insignia
43;Temız bakımli;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-bakimli-875094534/detay;2010;186000;Gümüş Gri;138000;TL;2020-10-31;Kayseri;Melikgazi;Opel;Insignia
44;Opel İnsignia 1.4 T;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-insignia-1.4-t-873532461/detay;2013;132000;Beyaz;163000;TL;2020-10-31;Erzurum;Yakutiye;Opel;Insignia
45;2015 İNSİGNİA 1.6 CDTİ 136 HP BUSİNESS 94.000 KM'DE BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2015-insignia-1.6-cdti-136-hp-business-94.000-km-de-boyasiz-875092148/detay;2015;94000;Beyaz;208000;TL;2020-10-31;İstanbul;Bağcılar;Opel;Insignia
46;BATUHAN'DAN 2017 İNSİGNİA 1.6 GRAND SPORT EXCLUSİVE OPS LİNE;https://www.sahibinden.com/ilan/vasita-otomobil-opel-batuhan-dan-2017-insignia-1.6-grand-sport-exclusive-ops-line-875092181/detay;2017;39000;Beyaz;362000;TL;2020-10-31;İstanbul;Sancaktepe;Opel;Insignia
47;DENİZLİ OPEL BAYNDEN HATASIZ 2020 0PEL INSIGNIA 1.6CDTI EXCLUSVE;https://www.sahibinden.com/ilan/vasita-otomobil-opel-denizli-opel-baynden-hatasiz-2020-0pel-insignia-1.6cdti-exclusve-875081862/detay;2020;5200;Beyaz;509900;TL;2020-10-31;Denizli;Merkezefendi;Opel;Insignia
48;TEMIZ BAKIMLI ORJINAL DIZEL OTOMOTIK OPEL INSIGNIA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-bakimli-orjinal-dizel-otomotik-opel-insignia-856073539/detay;2011;220000;Siyah;123000;TL;2020-10-31;Edirne;Uzunköprü;Opel;Insignia
49;BARLAS AUTO-INSIGNIA-ELİTE -2o16-DİZEL-1o4.ooo­km-SUNROOF-HYLT-XNN;https://www.sahibinden.com/ilan/vasita-otomobil-opel-barlas-auto-insignia-elite-2o16-dizel-1o4.oookm-sunroof-hylt-xnn-875087877/detay;2016;104000;Siyah;239000;TL;2020-10-31;İstanbul;Maltepe;Opel;Insignia
50;SUNROOFLU İNSİGNİA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sunrooflu-insignia-867031314/detay;2015;105000;Füme;219500;TL;2020-10-31;İstanbul;Arnavutköy;Opel;Insignia
51;FORD BİLALLER'DEN 2017 OPEL İNSİGNİA GRAND SPORT ENJOY 1.6 CDTİ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ford-bilaller-den-2017-opel-insignia-grand-sport-enjoy-1.6-cdti-867253706/detay;2017;43000;Beyaz;268750;TL;2020-10-31;Antalya;Konyaaltı;Opel;Insignia
52;Aracım çok temiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-aracim-cok-temiz-875082269/detay;2011;229;Beyaz;143000;TL;2020-10-31;Gaziantep;Nurdağı;Opel;Insignia
53;Sahibinden Kazasız Boyasız ORJİNAL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-kazasiz-boyasiz-orjinal-875078668/detay;2017;79500;Siyah;242000;TL;2020-10-31;Bursa;Nilüfer;Opel;Insignia
54;opel insignia 160 bg 106000 km de full + full;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-insignia-160-bg-106000-km-de-full-plus-full-829178068/detay;2009;106000;Füme;165000;TL;2020-10-31;İstanbul;Maltepe;Opel;Insignia
