caption;link;year;km;color;price;price_unit;date;city;district
257;VOLVO S60 2.0T;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-2.0t-873777749/detay;2004;264000;Mavi;92000;TL;2020-10-24;Konya;Meram
258;2009 Volvo S60 D5;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2009-volvo-s60-d5-873764354/detay;2009;235000;Siyah;147500;TL;2020-10-24;Ankara;Etimesgut
259;2013 VOLVO S60 1.6 D D2 DRİVE PREMİUM BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2013-volvo-s60-1.6-d-d2-drive-premium-boyasiz-873777773/detay;2013;127000;Siyah;220000;TL;2020-10-24;Elazığ;Kovancılar
260;2004 Volvo S60 2.5T 4WD;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2004-volvo-s60-2.5t-4wd-873774468/detay;2004;216000;Lacivert;87000;TL;2020-10-24;Konya;Selçuklu
261;sahibinden çok temiz masrafsız volvo s60 d 4 8 ileri şanzuman;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-cok-temiz-masrafsiz-volvo-s60-d-4-8-ileri-sanzuman-864546739/detay;2015;157500;Beyaz;342500;TL;2020-10-24;Van;Tuşba
262;HATASIZ,İLK ELDEN 2018 VOLVO S60 1.5 T3 ADVANCE + ELİT PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hatasiz%2Cilk-elden-2018-volvo-s60-1.5-t3-advance-plus-elit-paket-873771612/detay;2018;30000;Beyaz;374750;TL;2020-10-24;Bursa;Osmangazi
263;Akademisyenden, temiz volvo s60 2015 d2 premium;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-akademisyenden-temiz-volvo-s60-2015-d2-premium-874156161/detay;2015;97000;Beyaz;287500;TL;2020-10-26;Trabzon;Ortahisar
264;Memurdan Full Orjinal R-Design;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-memurdan-full-orjinal-r-design-874148864/detay;2011;131000;Beyaz;180000;TL;2020-10-26;Mersin;Akdeniz
265;2018 HATA, BOYA, TRAMER YOK;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2018-hata-boya-tramer-yok-874151641/detay;2018;52000;Beyaz;326000;TL;2020-10-26;Ankara;Altındağ
266;SAHİBİNDEN ÇOK TEMİZ DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-cok-temiz-degisensiz-873769112/detay;2014;198000;Beyaz;215000;TL;2020-10-24;İzmir;Karşıyaka
267;HATASIZ BOYASIZ MASRAFSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hatasiz-boyasiz-masrafsiz-864889885/detay;2015;108000;Siyah;252000;TL;2020-10-24;İzmir;Bornova
268;S-ER OTOMOTİVDEN 2013 VOLVO S60 %30 PEŞİNATLA 36 AY VADE;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-s-er-otomotivden-2013-volvo-s60-30-pesinatla-36-ay-vade-864878422/detay;2013;108000;Beyaz;218850;TL;2020-10-24;İstanbul;Ataşehir
269;2018 MODEL S60 1.5 T3 PREMIUM GEARTRONIC-KREDI TAKAS IMKANI !!!;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2018-model-s60-1.5-t3-premium-geartronic-kredi-takas-imkani-874370958/detay;2018;47329;Siyah;338500;TL;2020-10-27;İstanbul;Maltepe
270;2014 - S60 - DİZEL OTOMATİK - DERİ KOLTUK - SAHİBİNDEN - ACİL;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2014-s60-dizel-otomatik-deri-koltuk-sahibinden-acil-873759754/detay;2014;198000;Siyah;199250;TL;2020-10-24;İstanbul;Şişli
271;Volvo S60 - 70bin km- Tramersiz;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-70bin-km-tramersiz-874147738/detay;2014;70000;Beyaz;270000;TL;2020-10-26;Muğla;Menteşe
272;SAHİBİNDEN// HATASIZ// BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-hatasiz-boyasiz-849410733/detay;2015;65500;Beyaz;3e+05;TL;2020-10-26;Mersin;Tarsus
273;2013 VOLVO S60 1.6 D ADVANCE 129.000 KM HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2013-volvo-s60-1.6-d-advance-129.000-km-hatasiz-boyasiz-861844271/detay;2013;129000;Beyaz;235000;TL;2020-10-26;Manisa;Alaşehir
274;ÇİFTÇİLER AUTO DAN 2018 MODEL VOLVO;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-ciftciler-auto-dan-2018-model-volvo-873758699/detay;2018;45000;Füme;259999;TL;2020-10-24;Şanlıurfa;Eyyübiye
275;Sahibinden satılık S60 2.0T sport;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-satilik-s60-2.0t-sport-874035394/detay;2007;185000;Siyah;182000;TL;2020-10-26;Muğla;Milas
276;Sahibinden Temiz S60 İsveç Çeliği;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-s60-isvec-celigi-873749807/detay;2002;260000;Lacivert;91500;TL;2020-10-24;Sivas;Merkez
277;Hata boya yok;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hata-boya-yok-874554927/detay;2011;210000;Beyaz;175000;TL;2020-10-28;Ankara;Yenimahalle
278;Sahibinden problemsiz;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-problemsiz-873742918/detay;2015;135000;Siyah;259000;TL;2020-10-24;Antalya;Konyaaltı
279;KULLANMAKTAN KEYİF ALACAĞINIZ BİR ARAÇ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-kullanmaktan-keyif-alacaginiz-bir-arac-854981618/detay;2013;265000;Beyaz;175000;TL;2020-10-24;Denizli;Pamukkale
280;Temiz değişensiz tank!;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-temiz-degisensiz-tank-874116740/detay;2012;174500;Beyaz;206000;TL;2020-10-26;Kocaeli;Çayırova
281;Volvo S60 2002 model 0 masraf;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-2002-model-0-masraf-874114440/detay;2002;414367;Gümüş Gri;71000;TL;2020-10-26;Adana;Seyhan
282;HK AUTO DAN HATASIZ İÇİ BEJ OTOMATİK PREMIUM KAT AYNA;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hk-auto-dan-hatasiz-ici-bej-otomatik-premium-kat-ayna-873731511/detay;2013;169000;Beyaz;197000;TL;2020-10-24;Kahramanmaraş;Afşin
283;ACİL SATILIK ORJİNAL S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-acil-satilik-orjinal-s60-846547884/detay;2002;161000;Siyah;95000;TL;2020-10-24;Diyarbakır;Ergani
284;SAHİBİNDEN HATASIZ VOLVO ADVANCE+ELI­TE+RDESIGN BODY KIT;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-hatasiz-volvo-advance-pluselite-plusrdesign-body-kit-874110204/detay;2016;98500;Beyaz;319000;TL;2020-10-26;Konya;Selçuklu
285;BAYANDAN COK TEMIZ 45BIN KM S60 ADVANCE;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-bayandan-cok-temiz-45bin-km-s60-advance-873717530/detay;2015;45000;Beyaz;315000;TL;2020-10-24;İstanbul;Arnavutköy
286;Emsalsiz düşük km tank;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-emsalsiz-dusuk-km-tank-874056416/detay;2010;110000;Gümüş Gri;205000;TL;2020-10-26;Ankara;Çankaya
287;ASFALT CANAVARI ISITMA KÖR NOKTA SUNROOF FULL D4;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-asfalt-canavari-isitma-kor-nokta-sunroof-full-d4-871662176/detay;2012;183000;Siyah;194500;TL;2020-10-26;Konya;Selçuklu
288;Volvo s60 2.0D Premium Motor %95;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-2.0d-premium-motor-95-874068818/detay;2011;205000;Beyaz;154000;TL;2020-10-26;Ankara;Yenimahalle
289;TESTLA'DAN VOLVO S60 PREMIUM POWERSHIFT OTOMATİK/KE­YLESS/DERİ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-testla-dan-volvo-s60-premium-powershift-otomatik-keyless-deri-853076577/detay;2012;187000;Beyaz;172500;TL;2020-10-24;Antalya;Muratpaşa
290;NİĞDELİLER 2018 Volvo S60 1.5 T3 Advance / 5381;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-nigdeliler-2018-volvo-s60-1.5-t3-advance-5381-865279536/detay;2018;54197;Gri;345000;TL;2020-10-26;İzmir;Gaziemir
291;SAHİNİNDEN TERTEMİZ 273 HP ADVANCE AÇIKLAMAYI OKUYUN;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahininden-tertemiz-273-hp-advance-aciklamayi-okuyun-841543983/detay;2011;151000;Bordo;210000;TL;2020-10-26;Ankara;Pursaklar
292;ÜNSÜRDEN DEĞİŞENSİZ S60 İÇİ TABA DERİ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-unsurden-degisensiz-s60-ici-taba-deri-873701978/detay;2011;229500;Beyaz;159500;TL;2020-10-24;Yozgat;Yerköy
293;//OKTAYLARDAN// 2013 VOLVO s60 OTOMOTİK+İÇİBEJ+­CAPRIŞMAÖNLEYİCİ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-oktaylardan-2013-volvo-s60-otomotik-plusicibej-pluscaprismaonleyici-873702255/detay;2013;249000;Siyah;179500;TL;2020-10-24;Adana;Seyhan
294;YEŞİLOĞLU OTOMOTİV-VOLVO S60 PREMİUM+HAFIZALI+­K.AYNA+START&STOP;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-yesiloglu-otomotiv-volvo-s60-premium-plushafizali-plusk.ayna-plusstart-stop-873694773/detay;2015;99950;Beyaz;254450;TL;2020-10-24;İstanbul;Güngören
295;-FLORYA AUTO- BOYASIZ S60 1.5 T3 ADVANCE+ELİT İLKSAHİP_SERVSBKML;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-florya-auto-boyasiz-s60-1.5-t3-advance-pluselit-ilksahip_servsbkml-865316169/detay;2018;21000;Beyaz;356000;TL;2020-10-26;Konya;Karatay
296;2013 Model Yeni Kasa Otomatik Dizel 96.000 Orijinal Km;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2013-model-yeni-kasa-otomatik-dizel-96.000-orijinal-km-873593107/detay;2013;96000;Beyaz;232000;TL;2020-10-26;İstanbul;Bayrampaşa
297;SAHİBİNDEN TERTEMİZ DEĞİŞENSİZ DERİ DÖŞEME S60 PREMIUM...;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-tertemiz-degisensiz-deri-doseme-s60-premium-874055103/detay;2015;143000;Siyah;266000;TL;2020-10-26;İstanbul;Avcılar
298;-ÖZGÜR'DEN- Volvo S60 Sanruf.K.Isıtma.­G.Görüş.Hayalet Ekstralı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-ozgur-den-volvo-s60-sanruf.k.isitma.g.gorus.hayalet-ekstrali-873690533/detay;2018;29000;Beyaz;364000;TL;2020-10-24;İstanbul;Ümraniye
299;Bütün Bakımları Yapılmış Temiz Volvo;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-butun-bakimlari-yapilmis-temiz-volvo-874048524/detay;2006;285000;Siyah;90000;TL;2020-10-26;Ankara;Çankaya
300;KAZA HATA BOYA TREMER YOK;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-kaza-hata-boya-tremer-yok-874024256/detay;2017;88000;Siyah;427500;TL;2020-10-26;İstanbul;Ataşehir
301;Sahibinden, Temiz, Keyif veren bir araç;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-keyif-veren-bir-arac-873618904/detay;2013;182000;Siyah;200750;TL;2020-10-24;Ankara;Etimesgut
302;2014 MODEL VOLVO S60 1.6D PREMIUM 115PS OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2014-model-volvo-s60-1.6d-premium-115ps-otomatik-873813521/detay;2014;121171;Beyaz;240000;TL;2020-10-25;İzmir;Gaziemir
303;DEĞERİNİ BİLENE GÜÇ KONFOR GÜVEN;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-degerini-bilene-guc-konfor-guven-873618325/detay;2012;156000;Beyaz;189000;TL;2020-10-23;İstanbul;Tuzla
304;CARPRIME 2017 VOLVO S 60 2.0 D D4 ADVANCE GEARTRONIC;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-carprime-2017-volvo-s-60-2.0-d-d4-advance-geartronic-873617636/detay;2017;85000;Beyaz;374000;TL;2020-10-23;İstanbul;Esenyurt
305;2018 S60 1.5T3 ADVANCE+ELİTE+SU­NROF+ISTMA+HAYALE­T+G.GRŞ+HATASIZ+;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2018-s60-1.5t3-advance-pluselite-plussunrof-plusistma-plushayalet-plusg.grs-plushatasiz-plus-864546916/detay;2018;38500;Beyaz;353500;TL;2020-10-23;Bursa;Osmangazi
306;2011 MODEL VOLVO S60 1.6 D DİZEL ADVANCE EN DOLUSU;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2011-model-volvo-s60-1.6-d-dizel-advance-en-dolusu-873970784/detay;2011;192000;Siyah;175750;TL;2020-10-25;Manisa;Akhisar
307;Tertemiz Volvo S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-tertemiz-volvo-s60-873972434/detay;2014;199999;Beyaz;235000;TL;2020-10-25;İstanbul;Silivri
308;Fiyat düştü-Hatasız boyasız değişensiz Volvo S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-fiyat-dustu-hatasiz-boyasiz-degisensiz-volvo-s60-873962761/detay;2012;341000;Siyah;164000;TL;2020-10-25;Ankara;Keçiören
309;2015 VOLVO S60 1.6 D PREMİUM FUL HATSIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2015-volvo-s60-1.6-d-premium-ful-hatsiz-boyasiz-873587564/detay;2015;142000;Beyaz;237500;TL;2020-10-23;Eskişehir;Odunpazarı
310;TERTEMİZ İKİNCİ SAHİBİNDEN TÜM BAKIMLARI YAPILDI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-tertemiz-ikinci-sahibinden-tum-bakimlari-yapildi-874374345/detay;2015;150000;Siyah;260000;TL;2020-10-27;İzmir;Gaziemir
311;Acil Son 2 gün VOLVO S60 2.5 R SERİSİ GEARTRONİC VİTES 300 BG;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-acil-son-2-gun-volvo-s60-2.5-r-serisi-geartronic-vites-300-bg-859384713/detay;2004;288000;Gümüş Gri;108000;TL;2020-10-23;Konya;Meram
312;2018 MODEL S60 1.5 T3 PREMIUM GEARTRONIC-KREDI TAKAS IMKANI !!!;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2018-model-s60-1.5-t3-premium-geartronic-kredi-takas-imkani-874369573/detay;2018;37732;Siyah;345500;TL;2020-10-27;İstanbul;Maltepe
313;güç konfor güven;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-guc-konfor-guven-873804110/detay;2011;180000;Siyah;168700;TL;2020-10-25;Kocaeli;Derince
314;SAHİP HAZ16 ÇKŞ-1BOYA-DEĞİŞ­ENSİZ-DERİ-EVO BAKIMLI-FULL ORJ-53BİN;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahip-haz16-cks-1boya-degisensiz-deri-evo-bakimli-full-orj-53bin-873550603/detay;2015;53000;Siyah;267500;TL;2020-10-23;İstanbul;Ataşehir
315;PRAXİ OTOMOTİV'DEN 2018 VOLVO S60 1.5 T3 PREMIUM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-praxi-otomotiv-den-2018-volvo-s60-1.5-t3-premium-873547036/detay;2018;45000;Siyah;301000;TL;2020-10-23;İstanbul;Bağcılar
316;DÜŞÜK KM TERTEMİZ BOL EXTRA;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-dusuk-km-tertemiz-bol-extra-873551528/detay;2012;125000;Gri;204500;TL;2020-10-23;Kayseri;Talas
317;***2015 HATASIZ GARAJ ARABASI***;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2015-hatasiz-garaj-arabasi-873537735/detay;2015;89550;Beyaz;341000;TL;2020-10-23;Konya;Selçuklu
318;GEZEGENDEN HARİKA S60T VADE TAKAS OLUR;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-gezegenden-harika-s60t-vade-takas-olur-843308524/detay;2008;250000;Yeşil;97900;TL;2020-10-23;İstanbul;Eyüpsultan
319;ÇALIKUŞU OTOMOTİV 2014 MODEL VOLVO S60 1.6D PREMIUM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-calikusu-otomotiv-2014-model-volvo-s60-1.6d-premium-873539992/detay;2014;158000;Beyaz;245000;TL;2020-10-23;İzmir;Gaziemir
320;Rüzgarın Oğlu;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-ruzgarin-oglu-873533125/detay;2014;150000;Siyah;240000;TL;2020-10-23;Diyarbakır;Kayapınar
321;Türkiyenin en donanımlı Volvosu;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-turkiyenin-en-donanimli-volvosu-844449456/detay;2011;173000;Mavi;2e+05;TL;2020-10-25;İstanbul;Eyüpsultan
322;SAHİBİNDEN 85.000km DE HATASIZ BOYASIZ KAPALI GARAJ ARABASI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-85.000km-de-hatasiz-boyasiz-kapali-garaj-arabasi-824478693/detay;2011;85000;Beyaz;215000;TL;2020-10-23;Kocaeli;Gebze
323;Volvo s60 d3 (geartronik);https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-d3-geartronik-844510959/detay;2011;201000;Gümüş Gri;198000;TL;2020-10-25;İzmir;Tire
324;2014 VOLVO S60 ADVANCE 1.6 DİZEL OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2014-volvo-s60-advance-1.6-dizel-otomatik-864481962/detay;2014;143444;Beyaz;237500;TL;2020-10-23;Şanlıurfa;Karaköprü
325;acilll temiz araba hız duskunlerine;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-acilll-temiz-araba-hiz-duskunlerine-864389015/detay;2011;142000;Siyah;179000;TL;2020-10-23;İstanbul;Avcılar
326;VOLVO S60 D3 DEĞİŞENSİZ İÇİ TABA;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-d3-degisensiz-ici-taba-864598530/detay;2011;229000;Siyah;165000;TL;2020-10-25;Denizli;Pamukkale
327;NİĞDELİLER 2018 Volvo S60 1.5 T3 Advance / 5378;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-nigdeliler-2018-volvo-s60-1.5-t3-advance-5378-865261950/detay;2018;51598;Beyaz;345000;TL;2020-10-26;İzmir;Gaziemir
328;"CARPARTNE" 2018 VOLVO S60 1.5 T3 ADVANCE GEARTRONİC 152 HP;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-carpartne-2018-volvo-s60-1.5-t3-advance-geartronic-152-hp-874934345/detay;2018;90970;Siyah;332700;TL;2020-10-30;Ankara;Çankaya
329;Sahibinden 2013 Volvo S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-2013-volvo-s60-873896046/detay;2013;175000;Siyah;189000;TL;2020-10-25;İstanbul;Küçükçekmece
330;Daha Sağlamı Yapılana Kadar En Sağlamı Volvo;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-daha-saglami-yapilana-kadar-en-saglami-volvo-873501014/detay;2014;165000;Beyaz;245000;TL;2020-10-23;Mersin;Mut
331;Makam Araci;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-makam-araci-863648491/detay;2018;49650;Siyah;4e+05;TL;2020-10-23;İzmir;Bayraklı
332;VOLVO S60 2.5 R, 300 HP, KREDİ KARTINA 12 TAKSİT İMKANI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-2.5-r-300-hp-kredi-kartina-12-taksit-imkani-873492127/detay;2004;280000;Füme;135000;TL;2020-10-23;Konya;Karatay
333;2015 HATASIZ MASRAFSIZ DUSUK KM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2015-hatasiz-masrafsiz-dusuk-km-864789966/detay;2015;81000;Beyaz;261000;TL;2020-10-24;İzmir;Bornova
334;Mahmut Auto'dan 2018 VOLVO S60 ADVANCE+ELITE 45.000Km Hatasız;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-mahmut-auto-dan-2018-volvo-s60-advance-pluselite-45.000km-hatasiz-873481244/detay;2018;45000;Siyah;353900;TL;2020-10-23;İstanbul;Bağcılar
335;Değişensiz volvo s60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-degisensiz-volvo-s60-873478848/detay;2011;282000;Beyaz;149500;TL;2020-10-23;İstanbul;Üsküdar
336;2016 VOLVO S60 D4;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2016-volvo-s60-d4-873477517/detay;2016;80000;Beyaz;370500;TL;2020-10-23;Bitlis;Merkez
337;HATASIZ-BOYASIZ HAYALET EKRANLI S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hatasiz-boyasiz-hayalet-ekranli-s60-871374543/detay;2013;157000;Beyaz;227000;TL;2020-10-23;Sinop;Boyabat
338;Memurdan Temiz S60 1.6D OTOMATİK HAFIZALI KOLTUK DERİ DÖŞEME;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-memurdan-temiz-s60-1.6d-otomatik-hafizali-koltuk-deri-doseme-873795488/detay;2013;115000;Siyah;250000;TL;2020-10-25;Ankara;Yenimahalle
339;-ÖZGÜR'DEN- Volvo S60 Sanruf.K.Isıtma.­G.Görüş.Hayalet Ekstralı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-ozgur-den-volvo-s60-sanruf.k.isitma.g.gorus.hayalet-ekstrali-873620850/detay;2018;21000;Mavi;369000;TL;2020-10-24;İstanbul;Ümraniye
340;Temiz bakımlı VOLVO 2015 model S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-temiz-bakimli-volvo-2015-model-s60-873365991/detay;2015;192000;Siyah;235000;TL;2020-10-22;Mersin;Yenişehir
341;DEGİŞENSİZ VOLVO S60 TÜRÜNÜN TEK ÖRNEGİ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-degisensiz-volvo-s60-turunun-tek-ornegi-873803833/detay;2013;217000;Siyah;203000;TL;2020-10-24;Tokat;Merkez
342;2018 S60 T3 152HP PREMIUM+DERİ+­ISITMA+AKTİF XENON FAR+FAR YIKAMA;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2018-s60-t3-152hp-premium-plusderi-plusisitma-plusaktif-xenon-far-plusfar-yikama-873373015/detay;2018;22000;Beyaz;263950;TL;2020-10-22;İstanbul;Küçükçekmece
343;2012 VOLVO S60 1.6 PREMİUM T4 PWRSHFT OTOMATİK 99.000 KM 180 HP;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2012-volvo-s60-1.6-premium-t4-pwrshft-otomatik-99.000-km-180-hp-873366562/detay;2012;99000;Gümüş Gri;162000;TL;2020-10-22;Ankara;Keçiören
344;VOLVO S60 DİZEL OTOMATİK PREMIUM MAKYAJLI KASA;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-dizel-otomatik-premium-makyajli-kasa-873359749/detay;2013;157000;Beyaz;197500;TL;2020-10-22;Bursa;Osmangazi
345;ACİL 2014(2015ÇIKIŞ) YENİ VOLVO S60 1.6D D2/PREMIUM/­HAFIZA/LED;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-acil-2014-2015cikis-yeni-volvo-s60-1.6d-d2-premium-hafiza-led-873357194/detay;2014;186000;Beyaz;220000;TL;2020-10-22;Aydın;Didim
346;VOLVO MAZDA HYUNDAİ BAYİSİNDEN 2016 MODEL S60 1.5 T3 ADVANCE;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-mazda-hyundai-bayisinden-2016-model-s60-1.5-t3-advance-873354885/detay;2016;103881;Beyaz;280000;TL;2020-10-22;Mersin;Mezitli
347;Sahibinden temiz Volvo S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-volvo-s60-873337290/detay;2011;183000;Beyaz;190000;TL;2020-10-22;Ankara;Çankaya
348;Memurdan temiz Volvo;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-memurdan-temiz-volvo-821589649/detay;2013;150000;Beyaz;225000;TL;2020-10-24;Van;Erciş
349;BOL EXTRALI VOLVO S.60 SAHİBİNDEN;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-bol-extrali-volvo-s.60-sahibinden-873768952/detay;2013;168500;Beyaz;165500;TL;2020-10-24;İstanbul;Ümraniye
350;2014 model 184 binde k ısıtma kamera iki renk drksyn;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2014-model-184-binde-k-isitma-kamera-iki-renk-drksyn-873337162/detay;2014;184000;Beyaz;221000;TL;2020-10-22;Diyarbakır;Bağlar
351;NARİN'DEN 2018 VOLVO S60 1.5 T3 ADVANCE GEARTRONİC BAYİ ÇIKIŞLI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-narin-den-2018-volvo-s60-1.5-t3-advance-geartronic-bayi-cikisli-873311224/detay;2018;14920;Gri;435000;TL;2020-10-22;İstanbul;Beşiktaş
352;ACİL ACİL ACİL FİYAT DÜŞTÜ 2008 İSVEÇ TANKI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-acil-acil-acil-fiyat-dustu-2008-isvec-tanki-864572070/detay;2008;258000;Gri;115000;TL;2020-10-24;Nevşehir;Gülşehir
353;temiz bakımlı değişensiz 130 binde s60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-temiz-bakimli-degisensiz-130-binde-s60-873739355/detay;2011;130000;Beyaz;176500;TL;2020-10-24;İstanbul;Ümraniye
354;BARAN AUTO DAN 2015 OTOMATİK ADVANCE DİZEL EMSALSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-baran-auto-dan-2015-otomatik-advance-dizel-emsalsiz-873302077/detay;2015;156000;Beyaz;215000;TL;2020-10-22;Batman;Merkez
355;43 FAVORİYE 1 HAFTA GEÇERLİ FİYAT ORJİNAL VOLVO S60 2.0T FULL;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-43-favoriye-1-hafta-gecerli-fiyat-orjinal-volvo-s60-2.0t-full-862942202/detay;2006;370000;Gri;91500;TL;2020-10-22;Konya;Karatay
356;OTOMOL MASLAK 2018 VOLVO S60 1.5 T3 PREMIUM GEARTRONIC;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-otomol-maslak-2018-volvo-s60-1.5-t3-premium-geartronic-873297455/detay;2018;70359;Beyaz;305000;TL;2020-10-22;İstanbul;Sarıyer
357;2015 TRAFİĞE ÇIKIŞLI ÇOK TEMİZ DİZEL OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2015-trafige-cikisli-cok-temiz-dizel-otomatik-844829635/detay;2014;121000;Siyah;254000;TL;2020-10-24;İstanbul;Üsküdar
358;OTORİTE'DEN 2016 VOLVO S60 ADVANCE-SERVİS BAKIMLI-FATURALI %18;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-otorite-den-2016-volvo-s60-advance-servis-bakimli-faturali-18-873286326/detay;2016;108000;Siyah;345900;TL;2020-10-22;Ankara;Akyurt
