caption;link;year;km;color;price;price_unit;date;city;district;brand;model
20;A3 SEDAN 1.4 TFSI 140 HP S-TRONİC (2014 TRAFİĞE ÇIKIŞLI);https://www.sahibinden.com/ilan/vasita-otomobil-audi-a3-sedan-1.4-tfsi-140-hp-s-tronic-2014-trafige-cikisli-873078960/detay;2013;96750;Gri;243900;TL;2020-10-22;Bursa;Nilüfer;Audi;A3
21;SUAR MOTORS'TAN AUDİ A3 S-TRONİC DİZEL OTOMATİK AMBİTİON SUNROOF;https://www.sahibinden.com/ilan/vasita-otomobil-audi-suar-motors-tan-audi-a3-s-tronic-dizel-otomatik-ambition-sunroof-872740838/detay;2015;58000;Kırmızı;289000;TL;2020-10-20;İstanbul;Esenyurt;Audi;A3
22;2015 MODEL AUDİ A3 1,6 TDI İÇ DİŞ S.LİNE CAM TAVAN 99,000 KM DE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2015-model-audi-a3-1%2C6-tdi-ic-dis-s.line-cam-tavan-99%2C000-km-de-863000501/detay;2015;99000;Bordo;279900;TL;2020-10-19;İstanbul;Bağcılar;Audi;A3
23;Caretta'dan 2017 Bi Xenon,F1, A3 Sedan 1.6 TDI S-Tronic Dynamic;https://www.sahibinden.com/ilan/vasita-otomobil-audi-caretta-dan-2017-bi-xenon%2Cf1-a3-sedan-1.6-tdi-s-tronic-dynamic-860434687/detay;2017;93000;Siyah;267900;TL;2020-10-19;İstanbul;Ataşehir;Audi;A3
24;Audi A3 1.6TDI Ambition - SLine Deri Koltuk -Cam Tavan-BiXenon;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a3-1.6tdi-ambition-sline-deri-koltuk-cam-tavan-bixenon-871797951/detay;2012;118000;Beyaz;216000;TL;2020-10-17;Trabzon;Ortahisar;Audi;A3
25;ELİT MOTORS 'tan 2015 AUDİ A3 1.4 TFSİ S-TRONİC 71.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-elit-motors-tan-2015-audi-a3-1.4-tfsi-s-tronic-71.000-km-871602498/detay;2015;71000;Beyaz;259900;TL;2020-10-16;İstanbul;Esenyurt;Audi;A3
26;2014 Audi A3 1.6 TDI Ambiente Sedan DOKTORDAN (2015 Çıkışlı);https://www.sahibinden.com/ilan/vasita-otomobil-audi-2014-audi-a3-1.6-tdi-ambiente-sedan-doktordan-2015-cikisli-852193165/detay;2014;130000;Siyah;267500;TL;2020-10-15;Ankara;Pursaklar;Audi;A3
27;S GARAGEden 92 bin kmde HATASIZ BOYASIZ TRAMERSİZ KIRMIZI A3;https://www.sahibinden.com/ilan/vasita-otomobil-audi-s-garageden-92-bin-kmde-hatasiz-boyasiz-tramersiz-kirmizi-a3-869886976/detay;2015;92500;Kırmızı;259000;TL;2020-10-09;Sivas;Merkez;Audi;A3
28;Cam Tavan Led Far Stop Hatasız;https://www.sahibinden.com/ilan/vasita-otomobil-audi-cam-tavan-led-far-stop-hatasiz-869196844/detay;2015;82000;Beyaz;269000;TL;2020-10-07;İstanbul;Esenyurt;Audi;A3
29;BABACAN'DAN BOYASIZ HASAR KAYITSIZ 55,000 KM SERVİS BAKIMLI HTSZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-babacan-dan-boyasiz-hasar-kayitsiz-55%2C000-km-servis-bakimli-htsz-867878728/detay;2016;55000;Beyaz;283000;TL;2020-10-03;Gaziantep;Şahinbey;Audi;A3
