caption;link;year;km;color;price;price_unit;date;city;district
220;TerTemiz değişensiz Corsa;https://www.sahibinden.com/ilan/vasita-otomobil-opel-tertemiz-degisensiz-corsa-874955298/detay;2005;232000;Kırmızı;70000;TL;2020-10-30;Adana;Yüreğir
221;çok temiz kullanılmış bol ekstrali aile araci;https://www.sahibinden.com/ilan/vasita-otomobil-opel-cok-temiz-kullanilmis-bol-ekstrali-aile-araci-874948978/detay;2011;140000;Siyah;101000;TL;2020-10-30;Kocaeli;İzmit
222;EMİN OTOMOTİV'DEN 2004 OPEL CORSA 1.2 ENJOY;https://www.sahibinden.com/ilan/vasita-otomobil-opel-emin-otomotiv-den-2004-opel-corsa-1.2-enjoy-874955803/detay;2004;142025;Gri;72000;TL;2020-10-30;İstanbul;Pendik
223;HATASIZ TRAMERSİZ OTOMATİK CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-tramersiz-otomatik-corsa-874953730/detay;2004;223000;Lacivert;73750;TL;2020-10-30;Kahramanmaraş;Onikişubat
224;60.000 KM de SAHİBİNDEN SATILIK OPEL CORSA ENJOY;https://www.sahibinden.com/ilan/vasita-otomobil-opel-60.000-km-de-sahibinden-satilik-opel-corsa-enjoy-874951352/detay;2015;61000;Siyah;137000;TL;2020-10-30;İstanbul;Avcılar
225;Temiz Bakımlı Aile Aracı;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-bakimli-aile-araci-874946797/detay;1998;176000;Kırmızı;38000;TL;2020-10-30;Antalya;Elmalı
226;CORSA-d 1.3 ecoflex düşük kilometre;https://www.sahibinden.com/ilan/vasita-otomobil-opel-corsa-d-1.3-ecoflex-dusuk-kilometre-874953642/detay;2009;140000;Gümüş Gri;87500;TL;2020-10-30;Gaziantep;Şehitkamil
227;OPEL CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-corsa-874948256/detay;2008;181000;Gri;70000;TL;2020-10-30;Bursa;Nilüfer
228;2013 MODEL OPEL CORSA 1.2 TWİNPORT ESENTİA EASYTRONİC OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2013-model-opel-corsa-1.2-twinport-esentia-easytronic-otomatik-866970199/detay;2013;21500;Kırmızı;125000;TL;2020-10-30;İstanbul;Bağcılar
229;SAHİBİNDEN HATASIZ TERTEMİZ CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-hatasiz-tertemiz-corsa-874948439/detay;2011;48500;Siyah;110000;TL;2020-10-30;Ankara;Pursaklar
230;TOYOTA GÜRSES'den CORSA 1.5 D EDİT. 3 AY ERTELEMELİ KREDİ % 1,36;https://www.sahibinden.com/ilan/vasita-otomobil-opel-toyota-gurses-den-corsa-1.5-d-edit-3-ay-ertelemeli-kredi-1%2C36-866969333/detay;2020;15000;Mavi;183500;TL;2020-10-30;İstanbul;Bağcılar
231;**İPEK AUTO DAN 2006 MODEL 1.3 DİZEL OPEL CORSA UYGUN FİYATA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ipek-auto-dan-2006-model-1.3-dizel-opel-corsa-uygun-fiyata-874950840/detay;2006;290000;Beyaz;36500;TL;2020-10-30;Gaziantep;Şehitkamil
232;ATILGAN'DAN OpelCorsa Hatchback 1.3 CDTI Start&Stop Color Edit.;https://www.sahibinden.com/ilan/vasita-otomobil-opel-atilgan-dan-opelcorsa-hatchback-1.3-cdti-start-stop-color-edit-874949247/detay;2015;59000;Füme;172000;TL;2020-10-30;Rize;Merkez
233;SAHİBİNDEN DÜŞÜK KM Li CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-dusuk-km-li-corsa-874946723/detay;2014;56000;Gümüş Gri;105000;TL;2020-10-30;Ankara;Sincan
234;Sahibinden birinci sınıf;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-birinci-sinif-874949552/detay;2013;135000;Beyaz;107500;TL;2020-10-30;Hatay;Kırıkhan
235;YENİYOL MOTORS 2013 MODEL OPEL CORSA 1.3 ESSENTİA HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-yeniyol-motors-2013-model-opel-corsa-1.3-essentia-hatasiz-874949541/detay;2013;79000;Beyaz;131000;TL;2020-10-30;Konya;Meram
236;İlk sahibinden temiz Opel Corsa 2015;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ilk-sahibinden-temiz-opel-corsa-2015-874943052/detay;2015;44844;Beyaz;143000;TL;2020-10-30;İstanbul;Kadıköy
237;TEMİZ KULLANANLARA SATILIK CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-kullananlara-satilik-corsa-866683786/detay;2004;185000;Siyah;69750;TL;2020-10-30;Trabzon;Ortahisar
238;1988 Model Opel Corsa A;https://www.sahibinden.com/ilan/vasita-otomobil-opel-1988-model-opel-corsa-a-874943294/detay;1993;57500;Beyaz;30000;TL;2020-10-30;Ankara;Çankaya
239;OTOMATİK CORSA ÖĞRETMENDEN;https://www.sahibinden.com/ilan/vasita-otomobil-opel-otomatik-corsa-ogretmenden-874843577/detay;1999;144000;Kırmızı;56000;TL;2020-10-30;Ankara;Gölbaşı
240;Otokolo'dan Otokolo'dan Opelpel Corsa 1.2 SILVERLINE EASYTRONIC;https://www.sahibinden.com/ilan/vasita-otomobil-opel-otokolo-dan-otokolo-dan-opelpel-corsa-1.2-silverline-easytronic-866961285/detay;2010;151500;Siyah;94000;TL;2020-10-30;İstanbul;Maltepe
241;sahibinden satlık ekonomik aile aracı sıvı bakımları yapılmış;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-satlik-ekonomik-aile-araci-sivi-bakimlari-yapilmis-874943498/detay;1997;218000;Beyaz;39500;TL;2020-10-30;Niğde;Merkez
242;62binKMDE YENİ KOKUSU İÇİNDE OTOMATİK CORSA BAYAN AVUKATTAN;https://www.sahibinden.com/ilan/vasita-otomobil-opel-62binkmde-yeni-kokusu-icinde-otomatik-corsa-bayan-avukattan-874944753/detay;2013;62874;Gri;125000;TL;2020-10-30;Balıkesir;Ayvalık
243;Sahibinden Ve Orjinal 1.4 2001 tertemiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-ve-orjinal-1.4-2001-tertemiz-874943524/detay;2001;206132;Beyaz;62000;TL;2020-10-30;İstanbul;Ümraniye
244;17 BİN PEŞİNAT KALANI 24 AYA KADAR ELDEN TAKSİT SENET YAPILIR;https://www.sahibinden.com/ilan/vasita-otomobil-opel-17-bin-pesinat-kalani-24-aya-kadar-elden-taksit-senet-yapilir-874945896/detay;1994;307000;Siyah;38500;TL;2020-10-30;İstanbul;Sultangazi
245;Sahibinden temiz otomatik corsa;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-temiz-otomatik-corsa-874565637/detay;2008;195167;Şampanya;1e+05;TL;2020-10-30;Kayseri;Talas
246;SORUNSUZ CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sorunsuz-corsa-874935591/detay;2006;179000;Gri;68750;TL;2020-10-30;İstanbul;Kadıköy
247;82,000 KM DE EKSPERTİZ RAPORLU HATASIZ ORİJİNAL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-82%2C000-km-de-ekspertiz-raporlu-hatasiz-orijinal-874943832/detay;2013;82000;Beyaz;117500;TL;2020-10-30;Hatay;Antakya
248;OPEL CORSA 1.4 OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-corsa-1.4-otomatik-865216121/detay;2012;92000;Gümüş Gri;109900;TL;2020-10-30;İstanbul;Eyüpsultan
249;binmek için dosta gidecek araç;https://www.sahibinden.com/ilan/vasita-otomobil-opel-binmek-icin-dosta-gidecek-arac-874941280/detay;2013;88000;Siyah;95250;TL;2020-10-30;Kocaeli;Gebze
250;Fİ OTOMOTİV'DEN OPEL CORSA ACTİVE OTM. DÜŞÜK KM FIRSAT ARACI!!!;https://www.sahibinden.com/ilan/vasita-otomobil-opel-fi-otomotiv-den-opel-corsa-active-otm-dusuk-km-firsat-araci-866227548/detay;2014;60000;Beyaz;105250;TL;2020-10-30;İzmir;Gaziemir
251;FİYAT EMSALLERİNİN EN DİRİSİ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-fiyat-emsallerinin-en-dirisi-874937672/detay;2008;167000;Mavi;67900;TL;2020-10-30;Samsun;Canik
252;TOSYALI OTOMOTİV'den OPEL CORSA ENJOY EASY OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-opel-tosyali-otomotiv-den-opel-corsa-enjoy-easy-otomatik-834777118/detay;2004;3e+05;Yeşil;55000;TL;2020-10-30;Kastamonu;Tosya
253;Sahibinden 2003 N.joy otomatik 117.300 km;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-2003-n.joy-otomatik-117.300-km-874710468/detay;2003;117300;Lacivert;87000;TL;2020-10-30;İstanbul;Pendik
254;24200 KM 2015 ÇIKIŞLI CORSA 1.2 TWİNPORT ESSENTİA SAHİBİNDEN;https://www.sahibinden.com/ilan/vasita-otomobil-opel-24200-km-2015-cikisli-corsa-1.2-twinport-essentia-sahibinden-866902703/detay;2014;24200;Gri;114000;TL;2020-10-30;Antalya;Muratpaşa
255;CORSA 1.2 TWİNPORT ESSENTİA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-corsa-1.2-twinport-essentia-867747122/detay;2009;114350;Füme;66500;TL;2020-10-30;İzmir;Narlıdere
256;Hatasız 2017 Opel Corsa Enjoy Paket;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-2017-opel-corsa-enjoy-paket-831583716/detay;2017;54000;Beyaz;159500;TL;2020-10-30;İstanbul;Kadıköy
257;2014 MODEL CORSA 1.2 TWİNPORT;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2014-model-corsa-1.2-twinport-866917987/detay;2014;228000;Kahverengi;90500;TL;2020-10-30;Ankara;Çankaya
258;EYMEN AUTO'DAN KLİMALI 1.4 GLS OTOMATIK VITES CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-eymen-auto-dan-klimali-1.4-gls-otomatik-vites-corsa-874929191/detay;1997;240000;Lacivert;55500;TL;2020-10-30;Kütahya;Merkez
259;OTOMATİK 2016 MODEL OPEL CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-otomatik-2016-model-opel-corsa-852432173/detay;2016;75000;Beyaz;135000;TL;2020-10-30;Gaziantep;Şehitkamil
260;Sahibinden corsa boyasız değişensiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-corsa-boyasiz-degisensiz-874554181/detay;2013;167000;Gümüş Gri;98800;TL;2020-10-30;Malatya;Doğanşehir
261;2106 Model 63 Binde Opel Corsa Essentia;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2106-model-63-binde-opel-corsa-essentia-874921169/detay;2016;63000;Beyaz;138500;TL;2020-10-30;Bursa;İnegöl
262;konya ya hayırlı olsun;https://www.sahibinden.com/ilan/vasita-otomobil-opel-konya-ya-hayirli-olsun-874920581/detay;1996;137000;Gri;37000;TL;2020-10-30;Tokat;Turhal
263;CORSA OTOMATİK 1.2 16V;https://www.sahibinden.com/ilan/vasita-otomobil-opel-corsa-otomatik-1.2-16v-874920355/detay;1999;181000;Mavi;51000;TL;2020-10-30;Gaziantep;Şehitkamil
264;ÇETİNKAYA DAN 2006 OPEL CORSA 1.3 CDTİ DİZEL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-cetinkaya-dan-2006-opel-corsa-1.3-cdti-dizel-874919766/detay;2006;265000;Gümüş Gri;59750;TL;2020-10-30;Denizli;Pamukkale
265;tertemiz aile aracı;https://www.sahibinden.com/ilan/vasita-otomobil-opel-tertemiz-aile-araci-874864944/detay;2005;202800;Kırmızı;57000;TL;2020-10-30;Hatay;Antakya
266;ORJİNAL TEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-orjinal-temiz-870909823/detay;1997;221000;Mavi;38000;TL;2020-10-30;Kırklareli;Lüleburgaz
267;25 BİNDE SEDEFLİ BEYAZ HATASIZ BOYASIZ SIFIRDAN FARKSIZ ORJİNAL!;https://www.sahibinden.com/ilan/vasita-otomobil-opel-25-binde-sedefli-beyaz-hatasiz-boyasiz-sifirdan-farksiz-orjinal-828566130/detay;2018;25000;Beyaz;167500;TL;2020-10-30;Ankara;Yenimahalle
268;sahibinden satılık opel corsa otomatik;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-satilik-opel-corsa-otomatik-874918335/detay;1997;130000;Gri;50000;TL;2020-10-30;Manisa;Şehzadeler
269;Opel Corsa (Bakmadan Geçme);https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-corsa-bakmadan-gecme-874914313/detay;2006;241000;Beyaz;72500;TL;2020-10-30;Bolu;Merkez
270;2011 / Opel / Corsa / 1.2 Twinport / 77.000 Km De / 85 Hp...;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2011-opel-corsa-1.2-twinport-77.000-km-de-85-hp-874914024/detay;2011;77000;Beyaz;98500;TL;2020-10-30;Gaziantep;Şahinbey
271;sahibinden bakımlı temiz araç;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-bakimli-temiz-arac-874912579/detay;2012;98300;Beyaz;109000;TL;2020-10-30;Afyonkarahisar;Merkez
272;2011..DAHA 80 BİNde..OPEL CORSA 1.4 TWİNPORT ENJOY..;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2011..daha-80-binde..opel-corsa-1.4-twinport-enjoy-853937769/detay;2011;80000;Bej;1e+05;TL;2020-10-30;Antalya;Gazipaşa
273;260 km orjınal 15 gün önce muayene yapıldı;https://www.sahibinden.com/ilan/vasita-otomobil-opel-260-km-orjinal-15-gun-once-muayene-yapildi-874853250/detay;2003;260;Beyaz;38500;TL;2020-10-30;Eskişehir;Tepebaşı
274;2020 model opel corsa ACİLL 1 hafta böyle;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2020-model-opel-corsa-acill-1-hafta-boyle-874907133/detay;2020;10000;Gri;190000;TL;2020-10-30;İstanbul;Fatih
275;1994 MODEL OPEL CORSA 1.2 NZ MOTOR BENZIN /LPG;https://www.sahibinden.com/ilan/vasita-otomobil-opel-1994-model-opel-corsa-1.2-nz-motor-benzin-lpg-874903320/detay;1994;218000;Kırmızı;34900;TL;2020-10-30;Eskişehir;Odunpazarı
276;2012 MODEL OPEL CORSA 1.4 ENJOY OTOMATİK BOYASIZ HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2012-model-opel-corsa-1.4-enjoy-otomatik-boyasiz-hatasiz-874317426/detay;2012;77000;Kahverengi;129000;TL;2020-10-30;Mersin;Yenişehir
277;park sensörlü temiz corsa;https://www.sahibinden.com/ilan/vasita-otomobil-opel-park-sensorlu-temiz-corsa-874901932/detay;2006;2e+05;Lacivert;55000;TL;2020-10-30;Adana;Seyhan
278;MEPA 2.EL'DEN 2020 MODEL OPEL CORSA 1.2 ELEGANCE 100 HP AT8;https://www.sahibinden.com/ilan/vasita-otomobil-opel-mepa-2.el-den-2020-model-opel-corsa-1.2-elegance-100-hp-at8-874900445/detay;2020;11204;Gri;197000;TL;2020-10-30;İstanbul;Bahçelievler
279;az yakan aile aracı;https://www.sahibinden.com/ilan/vasita-otomobil-opel-az-yakan-aile-araci-874898112/detay;2006;215000;Gri;58250;TL;2020-10-30;Samsun;Bafra
280;SAHİBİNDEN TERTEMİZ HATASIZ SIFIR KOKUSU ÜZERİNDE SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-tertemiz-hatasiz-sifir-kokusu-uzerinde-servis-bakimli-869933246/detay;2019;11700;Beyaz;173000;TL;2020-10-30;Kilis;Merkez
281;Düşük Km Hatasız Orginal Corsa;https://www.sahibinden.com/ilan/vasita-otomobil-opel-dusuk-km-hatasiz-orginal-corsa-874887830/detay;2015;42000;Kırmızı;137500;TL;2020-10-30;Kırklareli;Babaeski
282;SİTEDEKİ EN UYGUN;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sitedeki-en-uygun-874404282/detay;2016;67000;Kırmızı;155000;TL;2020-10-30;İstanbul;Zeytinburnu
283;IŞIK ÇELEBİ'DEN BOYASIZ 111. YIL-OTOMATIK-­99.000KM-LPG- CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-isik-celebi-den-boyasiz-111-yil-otomatik-99.000km-lpg-corsa-875073892/detay;2011;99000;Siyah;128750;TL;2020-10-31;Ankara;Akyurt
284;DEGİŞENSİZ kazasız DİZEL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-degisensiz-kazasiz-dizel-874888478/detay;2004;203000;Gümüş Gri;59750;TL;2020-10-30;Konya;Selçuklu
285;2005 CORSA ENJOY 1.3 DİZEL+OTOMATİK VİTES!!!;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2005-corsa-enjoy-1.3-dizel-plusotomatik-vites-874887658/detay;2005;210000;Gümüş Gri;77500;TL;2020-10-30;İstanbul;Kadıköy
286;Öğretmenden SATILIK;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ogretmenden-satilik-874866816/detay;2013;128000;Beyaz;105500;TL;2020-10-30;İstanbul;Esenyurt
287;ACİL SATILIK;https://www.sahibinden.com/ilan/vasita-otomobil-opel-acil-satilik-874863952/detay;2003;282000;Beyaz;55450;TL;2020-10-30;Ankara;Pursaklar
288;2012 Opel Corsa ilk sahibinden bayandan bakımlı;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2012-opel-corsa-ilk-sahibinden-bayandan-bakimli-874885153/detay;2012;153000;Mavi;103000;TL;2020-10-30;İstanbul;Silivri
289;2013 Orjinal 110.000 Km Dolu Paket;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2013-orjinal-110.000-km-dolu-paket-874885715/detay;2013;120000;Beyaz;69750;TL;2020-10-30;Kocaeli;İzmit
290;opel corsa 1.7 dizel;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-corsa-1.7-dizel-874858565/detay;2003;244000;Beyaz;62000;TL;2020-10-30;Ordu;Altınordu
291;111 özel seri;https://www.sahibinden.com/ilan/vasita-otomobil-opel-111-ozel-seri-873987423/detay;2014;93000;Beyaz;95000;TL;2020-10-30;Gaziantep;Şahinbey
292;Opel corsa Erzurum;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-corsa-erzurum-874857825/detay;1996;320000;Bordo;34500;TL;2020-10-30;Erzurum;Yakutiye
293;Opel Corsa 1.3 Dizel Orijinal 152.000 KM de Emsalsiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-corsa-1.3-dizel-orijinal-152.000-km-de-emsalsiz-874800985/detay;2004;152000;Gümüş Gri;72000;TL;2020-10-30;İstanbul;Eyüpsultan
294;SAHİBİNDEN ORJİNAL OPEL CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-orjinal-opel-corsa-874854422/detay;2004;159000;Gümüş Gri;73500;TL;2020-10-30;Mersin;Akdeniz
295;Opel Corsa swing;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-corsa-swing-874782066/detay;1998;232095;Gri;29750;TL;2020-10-30;Tekirdağ;Süleymanpaşa
296;Temiz garaj arabası;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-garaj-arabasi-874787647/detay;2012;191000;Beyaz;67000;TL;2020-10-30;İstanbul;Sultanbeyli
297;ÖĞRETMENDEN HATASIZ BOYASIZ CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ogretmenden-hatasiz-boyasiz-corsa-874824128/detay;2012;78000;Kahverengi;105000;TL;2020-10-30;Gaziantep;Şahinbey
298;OPEL CORSA ORJİNAL KM.;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-corsa-orjinal-km-869863161/detay;2005;174000;Mor;65500;TL;2020-10-30;İstanbul;Sarıyer
299;Temiz Corsa Gls;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-corsa-gls-874822717/detay;2000;126000;Mavi;46500;TL;2020-10-30;Gaziantep;Şahinbey
300;SAHİBİNDEN TEMİZ OPEL CORSA İLK SAHİBİNDEN;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-temiz-opel-corsa-ilk-sahibinden-874846172/detay;2015;188500;Sarı;114000;TL;2020-10-30;İstanbul;Silivri
301;Temiz km düsük aile arabası;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-km-dusuk-aile-arabasi-874845412/detay;2006;139;Beyaz;74000;TL;2020-10-30;Afyonkarahisar;Merkez
302;AĞIR HASARLI FİYATINA FIRSAT! LANSMAN RENGİ DİZEL OTOMATİK CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-agir-hasarli-fiyatina-firsat-lansman-rengi-dizel-otomatik-corsa-874861144/detay;2015;123000;Şampanya;143000;TL;2020-10-30;İstanbul;Ümraniye
303;EMİR AUTODAN HATASSZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-emir-autodan-hatassz-866736496/detay;2006;193000;Beyaz;66750;TL;2020-10-30;Niğde;Merkez
304;1.4 otomatik cosmo;https://www.sahibinden.com/ilan/vasita-otomobil-opel-1.4-otomatik-cosmo-874859249/detay;2004;217000;Gri;68500;TL;2020-10-29;Malatya;Doğanşehir
305;Opel Corsa Color Edition 2016;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-corsa-color-edition-2016-874841305/detay;2016;47500;Gümüş Gri;158000;TL;2020-10-29;Erzurum;Aziziye
306;Tertemiz Aile Aracı;https://www.sahibinden.com/ilan/vasita-otomobil-opel-tertemiz-aile-araci-874838128/detay;2013;112000;Mavi;84000;TL;2020-10-29;Ankara;Polatlı
307;orijinal Opel Corsa boya yok değişen yok;https://www.sahibinden.com/ilan/vasita-otomobil-opel-orijinal-opel-corsa-boya-yok-degisen-yok-874805252/detay;2013;70500;Beyaz;125000;TL;2020-10-29;Manisa;Yunusemre
308;Sahibinden temiz bakımlı arac;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-temiz-bakimli-arac-874765759/detay;2000;157000;Beyaz;47500;TL;2020-10-29;Edirne;Merkez
309;Temiz Aile Arabası;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-aile-arabasi-874735910/detay;2000;133500;Sarı;54000;TL;2020-10-29;İstanbul;Bakırköy
310;KUSURSUZ CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-kusursuz-corsa-874696309/detay;2013;128000;Beyaz;105000;TL;2020-10-29;Antalya;Muratpaşa
311;SAHİBİNDEN ORJİNAL HATASIZ BOYASIZ OPEL CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-orjinal-hatasiz-boyasiz-opel-corsa-874833945/detay;2012;137000;Kahverengi;115000;TL;2020-10-29;Antalya;Kepez
312;SAHİBİNDEN TERTEMİZ HATASIZ AYARINDA OPEL CORSA 13CDTİ ESENTİA +;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-tertemiz-hatasiz-ayarinda-opel-corsa-13cdti-esentia-plus-874714627/detay;2011;192500;Beyaz;89500;TL;2020-10-29;Bursa;Nilüfer
313;ORJİNAL CORSA C;https://www.sahibinden.com/ilan/vasita-otomobil-opel-orjinal-corsa-c-874829718/detay;2005;193000;Gümüş Gri;66000;TL;2020-10-29;Gaziantep;Şehitkamil
314;2014 Çıkışlı OPEL CORSA 1.4 Twinport;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2014-cikisli-opel-corsa-1.4-twinport-874829271/detay;2013;48500;Beyaz;135000;TL;2020-10-29;Eskişehir;Tepebaşı
315;hatasız boyasız tramersiz corsa;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-boyasiz-tramersiz-corsa-874831659/detay;2014;57000;Kahverengi;117000;TL;2020-10-29;Antalya;Döşemealtı
316;Tramersiz Temiz Corsa;https://www.sahibinden.com/ilan/vasita-otomobil-opel-tramersiz-temiz-corsa-866682800/detay;2012;150000;Siyah;92000;TL;2020-10-29;Ankara;Çankaya
317;ACİİL MEMURDAN ORJİNAL BOYASIZ CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-aciil-memurdan-orjinal-boyasiz-corsa-874721611/detay;2019;11000;Beyaz;173500;TL;2020-10-29;Malatya;Yeşilyurt
318;sahibinden opel corsa enjoy 1.3;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-opel-corsa-enjoy-1.3-874755315/detay;2005;241000;Gümüş Gri;55000;TL;2020-10-29;Hatay;Antakya
319;KAÇMAZz FIRSAT ARACI!!;https://www.sahibinden.com/ilan/vasita-otomobil-opel-kacmazz-firsat-araci-874824723/detay;2013;117000;Beyaz;110900;TL;2020-10-29;Ordu;Altınordu
320;Sahibinden temiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-temiz-874829055/detay;1994;235000;Bordo;38750;TL;2020-10-29;Sakarya;Erenler
321;2013 CORSA SADECE 60 BİN KM'DE 1.4 TAM OTOMATİK SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2013-corsa-sadece-60-bin-km-de-1.4-tam-otomatik-servis-bakimli-874843756/detay;2013;60000;Siyah;137000;TL;2020-10-29;Malatya;Yeşilyurt
322;Boyasız değişensiz hasar kayıtsız;https://www.sahibinden.com/ilan/vasita-otomobil-opel-boyasiz-degisensiz-hasar-kayitsiz-864122809/detay;2006;101000;Kırmızı;82000;TL;2020-10-29;Sivas;Merkez
323;DÜŞÜK KMDE OTOMATİK TEMİZ FIRSAT ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-opel-dusuk-kmde-otomatik-temiz-firsat-araci-874847726/detay;2011;99800;Siyah;98750;TL;2020-10-29;Hatay;Hassa
324;2004 MODEL OPEL CORSA 1.2 ESSENTİA OTOMATİK LPG Lİ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2004-model-opel-corsa-1.2-essentia-otomatik-lpg-li-866724808/detay;2004;152000;Gri;73500;TL;2020-10-29;Malatya;Yeşilyurt
325;SAHİBİNDEN SATILIK TEMİZ OPEL CORSA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-satilik-temiz-opel-corsa-849064458/detay;2013;97000;Beyaz;107500;TL;2020-10-29;İstanbul;Şişli
326;2008 dizel 152.000 km temiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2008-dizel-152.000-km-temiz-874824093/detay;2008;152000;Mavi;93000;TL;2020-10-29;İzmir;Dikili
327;MAVİŞ Satılık;https://www.sahibinden.com/ilan/vasita-otomobil-opel-mavis-satilik-874844942/detay;2003;190000;Mavi;49999;TL;2020-10-29;Antalya;Kepez
328;HATASIZ ! Otomatik+ben­zin&LPG+hız sabitleme+;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-otomatik-plusbenzin-lpg-plushiz-sabitleme-plus-874844700/detay;2011;105000;Beyaz;130000;TL;2020-10-29;Niğde;Merkez
329;2014 Opel Corsa aracım satılıktır;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2014-opel-corsa-aracim-satiliktir-874823162/detay;2014;103000;Beyaz;110000;TL;2020-10-29;Edirne;Havsa
330;Memurdan Temiz Kullanılmış Opel Corsa;https://www.sahibinden.com/ilan/vasita-otomobil-opel-memurdan-temiz-kullanilmis-opel-corsa-874822918/detay;2011;170000;Siyah;98000;TL;2020-10-29;Mersin;Yenişehir
331;3 GÜN geçerli FİYAT- Sahibinden Hatasız,Boyasız, Hasar Kayıtsız;https://www.sahibinden.com/ilan/vasita-otomobil-opel-3-gun-gecerli-fiyat-sahibinden-hatasiz%2Cboyasiz-hasar-kayitsiz-874821569/detay;2015;44200;Füme;119750;TL;2020-10-29;Uşak;Merkez
