caption;link;year;km;color;price;price_unit;date;city;district
49;HATASIZ TRAMERSİZ 2016 OPEL ASTRA 1.6 CRDİ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-tramersiz-2016-opel-astra-1.6-crdi-875143524/detay;2016;144000;Beyaz;168000;TL;2020-10-31;Hatay;Reyhanlı
50;ÇEKMEKÖY OTOMOTİVDEN HATASIZ 2018 11 BİNDE OPEL ASTRA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-cekmekoy-otomotivden-hatasiz-2018-11-binde-opel-astra-875143165/detay;2018;11000;Kırmızı;171900;TL;2020-10-31;İstanbul;Ümraniye
51;Sahibinden hatasız 136 hp;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-hatasiz-136-hp-875142888/detay;2015;74972;Kırmızı;175000;TL;2020-10-31;Aydın;İncirliova
52;satalık temiz opel;https://www.sahibinden.com/ilan/vasita-otomobil-opel-satalik-temiz-opel-875143612/detay;2004;217000;Füme;67000;TL;2020-10-31;Ankara;Yenimahalle
53;İlk sahibinden temiz astra;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ilk-sahibinden-temiz-astra-875142685/detay;2017;55000;Mavi;170000;TL;2020-10-31;Ankara;Yenimahalle
54;Sahibinden Temiz 2003 astra;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-temiz-2003-astra-875142502/detay;2003;299000;Gri;58000;TL;2020-10-31;Sakarya;Kocaali
55;polisten hatasız boyasiz düşük kmde astra;https://www.sahibinden.com/ilan/vasita-otomobil-opel-polisten-hatasiz-boyasiz-dusuk-kmde-astra-875142223/detay;2012;114965;Gümüş Gri;117750;TL;2020-10-31;Şırnak;Silopi
56;SAHİBİNDEN 158 BİN DE 1.6 ENJOY;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-158-bin-de-1.6-enjoy-872777295/detay;2006;158000;Gümüş Gri;86500;TL;2020-10-31;Kayseri;Talas
57;REDLİNE MOTORS'DAN OPEL ASTRA ESSENTİA KONFOR;https://www.sahibinden.com/ilan/vasita-otomobil-opel-redline-motors-dan-opel-astra-essentia-konfor-867365605/detay;2011;140000;Siyah;100250;TL;2020-10-31;Balıkesir;Altıeylül
58;Sahibinden OTOMATİK VİTS Hatasız Boyasız DÜŞÜK KM DE;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-otomatik-vits-hatasiz-boyasiz-dusuk-km-de-875139983/detay;2011;104000;Siyah;127000;TL;2020-10-31;Elazığ;Merkez
59;OPEL ASTRA ENJOY PLUS FULL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-astra-enjoy-plus-full-875033443/detay;2012;118000;Siyah;116000;TL;2020-10-31;Bursa;Osmangazi
60;OPEL ASTRA 1.3 CDTİ 6 İLERİ HATASIZ TRAMERSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-astra-1.3-cdti-6-ileri-hatasiz-tramersiz-875141553/detay;2011;160000;Gümüş Gri;112500;TL;2020-10-31;Kastamonu;Merkez
61;Sahibinden Temiz kullanılmış Astra 1.3 CDTI COSMO;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-temiz-kullanilmis-astra-1.3-cdti-cosmo-839144065/detay;2008;186500;Gri;95000;TL;2020-10-31;Bursa;Osmangazi
62;SAHİBİNDEN DEĞİŞENSİZ OTOMATİK DİZEL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-degisensiz-otomatik-dizel-875082349/detay;2017;83000;Gri;175000;TL;2020-10-31;İstanbul;Ümraniye
63;OTTO MOTORS'TAN 2006 MODEL OPEL ASTRA 1.3CDTI ENJOY PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-opel-otto-motors-tan-2006-model-opel-astra-1.3cdti-enjoy-paket-839499987/detay;2006;214000;Füme;66750;TL;2020-10-31;Bursa;Osmangazi
64;opel astra satışta;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-astra-satista-873390607/detay;1999;181000;Kırmızı;57000;TL;2020-10-31;Manisa;Demirci
65;sahibinden orjinal tertemiz 66binde;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-orjinal-tertemiz-66binde-875137510/detay;2012;66122;Gümüş Gri;165500;TL;2020-10-31;Elazığ;Merkez
66;SAHİBİNDEN TEMİZ OTOMATİK VİTES ASTRA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-temiz-astra-enjoy-875136366/detay;2008;134000;Gri;118000;TL;2020-10-31;Ankara;Çankaya
67;Somtaş otomotivden ASTRA HB;https://www.sahibinden.com/ilan/vasita-otomobil-opel-somtas-otomotivden-astra-hb-867365187/detay;2010;190700;Siyah;90500;TL;2020-10-31;Balıkesir;Bandırma
68;Sıfır ayarı Sigara içilmemiş Hatasız Garaj Arabası;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sifir-ayari-sigara-icilmemis-hatasiz-garaj-arabasi-875136772/detay;2017;48000;Kırmızı;255000;TL;2020-10-31;Bursa;Mudanya
69;ERKURT OTOMOTİVDEN DİZEL OTOMATİK OPEL ASTRA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-erkurt-otomotivden-dizel-otomatik-opel-astra-875137526/detay;2011;181000;Gri;102000;TL;2020-10-31;İstanbul;Kadıköy
70;SAHİBİNDEN 2013 MODEL 1.4 T 140 HP DARBESİZ BOYASIZ !!!;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-opel-1.4-t-140-hp-872288016/detay;2013;118000;Beyaz;147250;TL;2020-10-31;Bingöl;Merkez
71;2018 SADECE 10 BİNDE;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2018-sadece-10-binde-875137683/detay;2018;10000;Beyaz;171000;TL;2020-10-31;Şanlıurfa;Siverek
72;Memurdan satılık temiz opel astra;https://www.sahibinden.com/ilan/vasita-otomobil-opel-memurdan-satilik-temiz-opel-astra-875136730/detay;2013;186000;Beyaz;140000;TL;2020-10-31;Kırklareli;Demirköy
73;ÇİĞDEM MOTORS DAN DEĞİŞENSİZ ASTRA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-cigdem-motors-dan-degisensiz-astra-867295989/detay;2005;233000;Mavi;85000;TL;2020-10-31;Konya;Karatay
74;sahibinden satılık;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-satilik-875027533/detay;2014;88000;Füme;170000;TL;2020-10-31;İstanbul;Kağıthane
